Timp,ID_Legatura,FortaModul_N,FortaX_N,FortaY_N,Moment_Nm
16.5840,0,44.3287,-18.8536,-40.1196,0.0000
16.5840,1,196.1996,0.0000,-196.1996,392.3990
16.6160,0,44.3287,-18.8536,-40.1196,0.0000
16.6160,1,196.1996,0.0000,-196.1996,392.3990
16.6500,0,44.3287,-18.8536,-40.1196,0.0000
16.6500,1,196.1996,0.0000,-196.1996,392.3989
16.6840,0,44.3287,-18.8536,-40.1196,0.0000
16.6840,1,196.1996,0.0000,-196.1996,392.3990
16.7160,0,44.3287,-18.8536,-40.1196,0.0000
16.7160,1,196.1996,0.0000,-196.1996,392.3989
16.7480,0,44.3285,-18.8535,-40.1193,0.0000
16.7480,1,196.1996,0.0000,-196.1996,392.3990
16.7860,0,44.3285,-18.8535,-40.1193,0.0000
16.7860,1,196.1996,0.0000,-196.1996,392.3989
16.8180,0,44.3284,-18.8534,-40.1193,0.0000
16.8180,1,196.1996,0.0000,-196.1996,392.3990
16.8520,0,44.3284,-18.8534,-40.1193,0.0000
16.8520,1,196.1996,0.0000,-196.1996,392.3990
16.8840,0,44.3284,-18.8534,-40.1193,0.0000
16.8840,1,196.1996,0.0000,-196.1996,392.3989
16.9140,0,44.3284,-18.8534,-40.1193,0.0000
16.9140,1,196.1996,0.0000,-196.1996,392.3990
16.9500,0,44.3284,-18.8534,-40.1193,0.0000
16.9500,1,196.1996,0.0000,-196.1996,392.3990
16.9840,0,44.3284,-18.8534,-40.1193,0.0000
16.9840,1,196.1996,0.0000,-196.1996,392.3990
17.0180,0,44.3284,-18.8534,-40.1193,0.0000
17.0180,1,196.1996,0.0000,-196.1996,392.3990
17.0500,0,44.3284,-18.8534,-40.1193,0.0000
17.0500,1,196.1996,0.0000,-196.1996,392.3989
17.0840,0,44.3284,-18.8534,-40.1193,0.0000
17.0840,1,196.1996,0.0000,-196.1996,392.3990
17.1140,0,44.3284,-18.8534,-40.1193,0.0000
17.1140,1,196.1996,0.0000,-196.1996,392.3990
17.1500,0,44.3284,-18.8534,-40.1193,0.0000
17.1500,1,196.1996,0.0000,-196.1996,392.3990
17.1840,0,44.3284,-18.8534,-40.1193,0.0000
17.1840,1,196.1996,0.0000,-196.1996,392.3990
17.2180,0,44.3281,-18.8533,-40.1190,0.0000
17.2180,1,196.1996,0.0000,-196.1996,392.3989
17.2500,0,44.3281,-18.8533,-40.1190,0.0000
17.2500,1,196.1996,0.0000,-196.1996,392.3989
17.2800,0,44.3281,-18.8533,-40.1190,0.0000
17.2800,1,196.1996,0.0000,-196.1996,392.3990
17.3160,0,44.3281,-18.8533,-40.1190,0.0000
17.3160,1,196.1996,0.0000,-196.1996,392.3990
17.3500,0,44.3281,-18.8533,-40.1190,0.0000
17.3500,1,196.1996,0.0000,-196.1996,392.3990
17.3840,0,44.3281,-18.8533,-40.1190,0.0000
17.3840,1,196.1996,0.0000,-196.1996,392.3990
17.4140,0,44.3281,-18.8533,-40.1190,0.0000
17.4140,1,196.1996,0.0000,-196.1996,392.3989
17.4500,0,44.3281,-18.8533,-40.1190,0.0000
17.4500,1,196.1996,0.0000,-196.1996,392.3989
17.4840,0,44.3281,-18.8533,-40.1190,0.0000
17.4840,1,196.1996,0.0000,-196.1996,392.3989
17.5140,0,44.3281,-18.8533,-40.1190,0.0000
17.5140,1,196.1996,0.0000,-196.1996,392.3990
17.5480,0,44.3281,-18.8533,-40.1190,0.0000
17.5480,1,196.1996,0.0000,-196.1996,392.3989
17.5840,0,44.3281,-18.8533,-40.1190,0.0000
17.5840,1,196.1996,0.0000,-196.1996,392.3990
17.6160,0,44.3281,-18.8533,-40.1190,0.0000
17.6160,1,196.1996,0.0000,-196.1996,392.3990
17.6500,0,44.3281,-18.8533,-40.1190,0.0000
17.6500,1,196.1996,0.0000,-196.1996,392.3990
17.6820,0,44.3281,-18.8533,-40.1190,0.0000
17.6820,1,196.1996,0.0000,-196.1996,392.3989
17.7160,0,44.3278,-18.8532,-40.1187,0.0000
17.7160,1,196.1996,0.0000,-196.1996,392.3989
17.7520,0,44.3278,-18.8532,-40.1187,0.0000
17.7520,1,196.1996,0.0000,-196.1996,392.3990
17.7800,0,44.3278,-18.8532,-40.1187,0.0000
17.7800,1,196.1996,0.0000,-196.1996,392.3989
17.8160,0,44.3278,-18.8532,-40.1187,0.0000
17.8160,1,196.1996,0.0000,-196.1996,392.3990
17.8500,0,44.3278,-18.8532,-40.1187,0.0000
17.8500,1,196.1996,0.0000,-196.1996,392.3989
17.8840,0,44.3278,-18.8532,-40.1187,0.0000
17.8840,1,196.1996,0.0000,-196.1996,392.3989
17.9140,0,44.3278,-18.8532,-40.1187,0.0000
17.9140,1,196.1996,0.0000,-196.1996,392.3990
17.9500,0,44.3278,-18.8532,-40.1187,0.0000
17.9500,1,196.1996,0.0000,-196.1996,392.3990
17.9840,0,44.3278,-18.8532,-40.1187,0.0000
17.9840,1,196.1996,0.0000,-196.1996,392.3989
18.0140,0,44.3278,-18.8532,-40.1187,0.0000
18.0140,1,196.1996,0.0000,-196.1996,392.3990
18.0500,0,44.3278,-18.8532,-40.1187,0.0000
18.0500,1,196.1996,0.0000,-196.1996,392.3990
18.0840,0,44.3278,-18.8532,-40.1187,0.0000
18.0840,1,196.1996,0.0000,-196.1996,392.3990
18.1180,0,44.3278,-18.8532,-40.1187,0.0000
18.1180,1,196.1996,0.0000,-196.1996,392.3990
18.1500,0,44.3278,-18.8532,-40.1187,0.0000
18.1500,1,196.1996,0.0000,-196.1996,392.3990
18.1840,0,44.3275,-18.8531,-40.1184,0.0000
18.1840,1,196.1996,0.0000,-196.1996,392.3990
18.2180,0,44.3275,-18.8531,-40.1184,0.0000
18.2180,1,196.1996,0.0000,-196.1996,392.3990
18.2500,0,44.3273,-18.8530,-40.1183,0.0000
18.2500,1,196.1996,0.0000,-196.1996,392.3989
18.2840,0,44.3274,-18.8530,-40.1184,0.0000
18.2840,1,196.1996,0.0000,-196.1996,392.3990
18.3160,0,44.3274,-18.8530,-40.1184,0.0000
18.3160,1,196.1996,0.0000,-196.1996,392.3990
18.3520,0,44.3274,-18.8530,-40.1184,0.0000
18.3520,1,196.1996,0.0000,-196.1996,392.3989
18.3840,0,44.3274,-18.8530,-40.1184,0.0000
18.3840,1,196.1996,0.0000,-196.1996,392.3990
18.4160,0,44.3274,-18.8530,-40.1184,0.0000
18.4160,1,196.1996,0.0000,-196.1996,392.3990
18.4500,0,44.3274,-18.8530,-40.1184,0.0000
18.4500,1,196.1996,0.0000,-196.1996,392.3990
18.4840,0,44.3274,-18.8530,-40.1184,0.0000
18.4840,1,196.1996,0.0000,-196.1996,392.3990
18.5160,0,44.3274,-18.8530,-40.1184,0.0000
18.5160,1,196.1996,0.0000,-196.1996,392.3990
18.5480,0,44.3274,-18.8530,-40.1184,0.0000
18.5480,1,196.1996,0.0000,-196.1996,392.3990
18.5820,0,44.3274,-18.8530,-40.1184,0.0000
18.5820,1,196.1996,0.0000,-196.1996,392.3990
18.6160,0,44.3274,-18.8530,-40.1184,0.0000
18.6160,1,196.1996,0.0000,-196.1996,392.3990
18.6500,0,44.3272,-18.8529,-40.1181,0.0000
18.6500,1,196.1996,0.0000,-196.1996,392.3990
18.6840,0,44.3272,-18.8529,-40.1181,0.0000
18.6840,1,196.1996,0.0000,-196.1996,392.3990
18.7140,0,44.3272,-18.8529,-40.1181,0.0000
18.7140,1,196.1996,0.0000,-196.1996,392.3990
18.7500,0,44.3271,-18.8529,-40.1181,0.0000
18.7500,1,196.1996,0.0000,-196.1996,392.3989
18.7820,0,44.3271,-18.8529,-40.1181,0.0000
18.7820,1,196.1996,0.0000,-196.1996,392.3990
18.8160,0,44.3271,-18.8529,-40.1181,0.0000
18.8160,1,196.1996,0.0000,-196.1996,392.3990
18.8480,0,44.3271,-18.8529,-40.1181,0.0000
18.8480,1,196.1996,0.0000,-196.1996,392.3990
18.8840,0,44.3271,-18.8529,-40.1181,0.0000
18.8840,1,196.1996,0.0000,-196.1996,392.3989
18.9160,0,44.3271,-18.8529,-40.1181,0.0000
18.9160,1,196.1996,0.0000,-196.1996,392.3990
18.9480,0,44.3271,-18.8529,-40.1181,0.0000
18.9480,1,196.1996,0.0000,-196.1996,392.3990
18.9820,0,44.3271,-18.8529,-40.1181,0.0000
18.9820,1,196.1996,0.0000,-196.1996,392.3990
19.0140,0,44.3271,-18.8529,-40.1181,0.0000
19.0140,1,196.1996,0.0000,-196.1996,392.3990
19.0480,0,44.3271,-18.8529,-40.1181,0.0000
19.0480,1,196.1996,0.0000,-196.1996,392.3990
19.0840,0,44.3271,-18.8529,-40.1181,0.0000
19.0840,1,196.1996,0.0000,-196.1996,392.3989
19.1180,0,44.3271,-18.8529,-40.1181,0.0000
19.1180,1,196.1996,0.0000,-196.1996,392.3989
19.1500,0,44.3268,-18.8528,-40.1179,0.0000
19.1500,1,196.1996,0.0000,-196.1996,392.3990
19.1820,0,44.3268,-18.8528,-40.1179,0.0000
19.1820,1,196.1996,0.0000,-196.1996,392.3990
19.2140,0,44.3268,-18.8528,-40.1178,0.0000
19.2140,1,196.1996,0.0000,-196.1996,392.3989
19.2480,0,44.3268,-18.8528,-40.1178,0.0000
19.2480,1,196.1996,0.0000,-196.1996,392.3990
19.2840,0,44.3268,-18.8528,-40.1178,0.0000
19.2840,1,196.1996,0.0000,-196.1996,392.3990
19.3160,0,44.3268,-18.8528,-40.1178,0.0000
19.3160,1,196.1996,0.0000,-196.1996,392.3990
19.3500,0,44.3268,-18.8528,-40.1178,0.0000
19.3500,1,196.1996,0.0000,-196.1996,392.3990
19.3840,0,44.3268,-18.8528,-40.1178,0.0000
19.3840,1,196.1996,0.0000,-196.1996,392.3990
19.4160,0,44.3268,-18.8528,-40.1178,0.0000
19.4160,1,196.1996,0.0000,-196.1996,392.3990
19.4500,0,44.3268,-18.8528,-40.1178,0.0000
19.4500,1,196.1996,0.0000,-196.1996,392.3990
19.4820,0,44.3268,-18.8528,-40.1178,0.0000
19.4820,1,196.1996,0.0000,-196.1996,392.3990
19.5160,0,44.3268,-18.8528,-40.1178,0.0000
19.5160,1,196.1996,0.0000,-196.1996,392.3990
19.5500,0,44.3268,-18.8528,-40.1178,0.0000
19.5500,1,196.1996,0.0000,-196.1996,392.3990
19.5840,0,44.3268,-18.8528,-40.1178,0.0000
19.5840,1,196.1996,0.0000,-196.1996,392.3990
19.6160,0,44.3265,-18.8526,-40.1176,0.0000
19.6160,1,196.1996,0.0000,-196.1996,392.3990
19.6500,0,44.3265,-18.8526,-40.1176,0.0000
19.6500,1,196.1996,0.0000,-196.1996,392.3989
19.6840,0,44.3265,-18.8526,-40.1176,0.0000
19.6840,1,196.1996,0.0000,-196.1996,392.3990
19.7160,0,44.3265,-18.8526,-40.1175,0.0000
19.7160,1,196.1996,0.0000,-196.1996,392.3990
19.7500,0,44.3265,-18.8526,-40.1175,0.0000
19.7500,1,196.1996,0.0000,-196.1996,392.3990
19.7840,0,44.3265,-18.8526,-40.1175,0.0000
19.7840,1,196.1996,0.0000,-196.1996,392.3990
19.8140,0,44.3265,-18.8526,-40.1175,0.0000
19.8140,1,196.1996,0.0000,-196.1996,392.3990
19.8500,0,44.3265,-18.8526,-40.1175,0.0000
19.8500,1,196.1996,0.0000,-196.1996,392.3990
19.8840,0,44.3265,-18.8526,-40.1175,0.0000
19.8840,1,196.1996,0.0000,-196.1996,392.3989
19.9160,0,44.3265,-18.8526,-40.1175,0.0000
19.9160,1,196.1996,0.0000,-196.1996,392.3990
19.9500,0,44.3265,-18.8526,-40.1175,0.0000
19.9500,1,196.1996,0.0000,-196.1996,392.3990
19.9820,0,44.3265,-18.8526,-40.1175,0.0000
19.9820,1,196.1996,0.0000,-196.1996,392.3989
20.0160,0,44.3265,-18.8526,-40.1175,0.0000
20.0160,1,196.1996,0.0000,-196.1996,392.3990
20.0500,0,44.3265,-18.8526,-40.1175,0.0000
20.0500,1,196.1996,0.0000,-196.1996,392.3990
20.0840,0,44.3262,-18.8525,-40.1173,0.0000
20.0840,1,196.1996,0.0000,-196.1996,392.3990
20.1160,0,44.3262,-18.8525,-40.1173,0.0000
20.1160,1,196.1996,0.0000,-196.1996,392.3990
20.1500,0,44.3262,-18.8525,-40.1173,0.0000
20.1500,1,196.1996,0.0000,-196.1996,392.3990
20.1820,0,44.3262,-18.8525,-40.1172,0.0000
20.1820,1,196.1996,0.0000,-196.1996,392.3989
20.2140,0,44.3261,-18.8525,-40.1172,0.0000
20.2140,1,196.1996,0.0000,-196.1996,392.3990
20.2480,0,44.3262,-18.8525,-40.1172,0.0000
20.2480,1,196.1996,0.0000,-196.1996,392.3990
20.2840,0,44.3262,-18.8525,-40.1172,0.0000
20.2840,1,196.1996,0.0000,-196.1996,392.3990
20.3160,0,44.3262,-18.8525,-40.1172,0.0000
20.3160,1,196.1996,0.0000,-196.1996,392.3990
20.3500,0,44.3262,-18.8525,-40.1172,0.0000
20.3500,1,196.1996,0.0000,-196.1996,392.3990
20.3820,0,44.3262,-18.8525,-40.1172,0.0000
20.3820,1,196.1996,0.0000,-196.1996,392.3990
20.4160,0,44.3262,-18.8525,-40.1172,0.0000
20.4160,1,196.1996,0.0000,-196.1996,392.3990
20.4480,0,44.3262,-18.8525,-40.1172,0.0000
20.4480,1,196.1996,0.0000,-196.1996,392.3990
20.4820,0,44.3262,-18.8525,-40.1172,0.0000
20.4820,1,196.1996,0.0000,-196.1996,392.3990
20.5140,0,44.3262,-18.8525,-40.1172,0.0000
20.5140,1,196.1996,0.0000,-196.1996,392.3990
20.5500,0,44.3262,-18.8525,-40.1172,0.0000
20.5500,1,196.1996,0.0000,-196.1996,392.3990
20.5820,0,44.3259,-18.8524,-40.1170,0.0000
20.5820,1,196.1996,0.0000,-196.1996,392.3990
20.6160,0,44.3259,-18.8524,-40.1170,0.0000
20.6160,1,196.1996,0.0000,-196.1996,392.3990
20.6480,0,44.3258,-18.8523,-40.1169,0.0000
20.6480,1,196.1996,0.0000,-196.1996,392.3990
20.6840,0,44.3258,-18.8523,-40.1169,0.0000
20.6840,1,196.1996,0.0000,-196.1996,392.3990
20.7160,0,44.3258,-18.8523,-40.1169,0.0000
20.7160,1,196.1996,0.0000,-196.1996,392.3990
20.7500,0,44.3258,-18.8523,-40.1169,0.0000
20.7500,1,196.1996,0.0000,-196.1996,392.3990
20.7820,0,44.3258,-18.8523,-40.1169,0.0000
20.7820,1,196.1996,0.0000,-196.1996,392.3989
20.8160,0,44.3258,-18.8523,-40.1169,0.0000
20.8160,1,196.1996,0.0000,-196.1996,392.3990
20.8500,0,44.3258,-18.8523,-40.1169,0.0000
20.8500,1,196.1996,0.0000,-196.1996,392.3990
20.8800,0,44.3258,-18.8523,-40.1169,0.0000
20.8800,1,196.1996,0.0000,-196.1996,392.3990
20.9160,0,44.3258,-18.8523,-40.1169,0.0000
20.9160,1,196.1996,0.0000,-196.1996,392.3990
20.9500,0,44.3258,-18.8523,-40.1169,0.0000
20.9500,1,196.1996,0.0000,-196.1996,392.3990
20.9800,0,44.3258,-18.8523,-40.1169,0.0000
20.9800,1,196.1996,0.0000,-196.1996,392.3990
21.0160,0,44.3258,-18.8523,-40.1169,0.0000
21.0160,1,196.1996,0.0000,-196.1996,392.3990
21.0460,0,44.3256,-18.8522,-40.1167,0.0000
21.0460,1,196.1996,0.0000,-196.1996,392.3990
21.0820,0,44.3256,-18.8522,-40.1167,0.0000
21.0820,1,196.1996,0.0000,-196.1996,392.3990
21.1160,0,44.3256,-18.8522,-40.1167,0.0000
21.1160,1,196.1996,0.0000,-196.1996,392.3990
21.1500,0,44.3255,-18.8522,-40.1166,0.0000
21.1500,1,196.1996,0.0000,-196.1996,392.3990
21.1820,0,44.3255,-18.8522,-40.1166,0.0000
21.1820,1,196.1996,0.0000,-196.1996,392.3990
21.2160,0,44.3255,-18.8522,-40.1166,0.0000
21.2160,1,196.1996,0.0000,-196.1996,392.3990
21.2460,0,44.3255,-18.8522,-40.1166,0.0000
21.2460,1,196.1996,0.0000,-196.1996,392.3989
21.2820,0,44.3255,-18.8522,-40.1166,0.0000
21.2820,1,196.1996,0.0000,-196.1996,392.3989
21.3140,0,44.3255,-18.8522,-40.1166,0.0000
21.3140,1,196.1996,0.0000,-196.1996,392.3989
21.3480,0,44.3255,-18.8522,-40.1166,0.0000
21.3480,1,196.1996,0.0000,-196.1996,392.3989
21.3840,0,44.3255,-18.8522,-40.1166,0.0000
21.3840,1,196.1996,0.0000,-196.1996,392.3989
21.4160,0,44.3255,-18.8522,-40.1166,0.0000
21.4160,1,196.1996,0.0000,-196.1996,392.3990
21.4500,0,44.3255,-18.8522,-40.1166,0.0000
21.4500,1,196.1996,0.0000,-196.1996,392.3989
21.4820,0,44.3255,-18.8522,-40.1166,0.0000
21.4820,1,196.1996,0.0000,-196.1996,392.3989
21.5140,0,44.3255,-18.8522,-40.1166,0.0000
21.5140,1,196.1996,0.0000,-196.1996,392.3990
21.5500,0,44.3252,-18.8521,-40.1164,0.0000
21.5500,1,196.1996,0.0000,-196.1996,392.3990
21.5820,0,44.3252,-18.8521,-40.1164,0.0000
21.5820,1,196.1996,0.0000,-196.1996,392.3990
21.6140,0,44.3252,-18.8521,-40.1164,0.0000
21.6140,1,196.1996,0.0000,-196.1996,392.3990
21.6500,0,44.3252,-18.8521,-40.1164,0.0000
21.6500,1,196.1996,0.0000,-196.1996,392.3990
21.6820,0,44.3252,-18.8521,-40.1164,0.0000
21.6820,1,196.1996,0.0000,-196.1996,392.3989
21.7140,0,44.3252,-18.8521,-40.1164,0.0000
21.7140,1,196.1996,0.0000,-196.1996,392.3990
21.7480,0,44.3252,-18.8521,-40.1164,0.0000
21.7480,1,196.1996,0.0000,-196.1996,392.3989
21.7820,0,44.3252,-18.8521,-40.1164,0.0000
21.7820,1,196.1996,0.0000,-196.1996,392.3990
21.8160,0,44.3252,-18.8521,-40.1164,0.0000
21.8160,1,196.1996,0.0000,-196.1996,392.3990
21.8460,0,44.3252,-18.8521,-40.1164,0.0000
21.8460,1,196.1996,0.0000,-196.1996,392.3990
21.8800,0,44.3252,-18.8521,-40.1164,0.0000
21.8800,1,196.1996,0.0000,-196.1996,392.3990
21.9160,0,44.3252,-18.8521,-40.1164,0.0000
21.9160,1,196.1996,0.0000,-196.1996,392.3990
21.9460,0,44.3252,-18.8521,-40.1164,0.0000
21.9460,1,196.1996,0.0000,-196.1996,392.3990
21.9840,0,44.3252,-18.8521,-40.1164,0.0000
21.9840,1,196.1996,0.0000,-196.1996,392.3989
22.0160,0,44.3249,-18.8520,-40.1161,0.0000
22.0160,1,196.1996,0.0000,-196.1996,392.3990
22.0500,0,44.3249,-18.8520,-40.1161,0.0000
22.0500,1,196.1996,0.0000,-196.1996,392.3990
22.0820,0,44.3249,-18.8519,-40.1161,0.0000
22.0820,1,196.1996,0.0000,-196.1996,392.3989
22.1140,0,44.3249,-18.8519,-40.1161,0.0000
22.1140,1,196.1996,0.0000,-196.1996,392.3990
22.1500,0,44.3249,-18.8519,-40.1161,0.0000
22.1500,1,196.1996,0.0000,-196.1996,392.3990
22.1820,0,44.3249,-18.8519,-40.1161,0.0000
22.1820,1,196.1996,0.0000,-196.1996,392.3990
22.2160,0,44.3249,-18.8519,-40.1161,0.0000
22.2160,1,196.1996,0.0000,-196.1996,392.3989
22.2500,0,44.3249,-18.8519,-40.1161,0.0000
22.2500,1,196.1996,0.0000,-196.1996,392.3990
22.2840,0,44.3249,-18.8519,-40.1161,0.0000
22.2840,1,196.1996,0.0000,-196.1996,392.3989
22.3160,0,44.3249,-18.8519,-40.1161,0.0000
22.3160,1,196.1996,0.0000,-196.1996,392.3990
22.3500,0,44.3249,-18.8519,-40.1161,0.0000
22.3500,1,196.1996,0.0000,-196.1996,392.3990
22.3840,0,44.3249,-18.8519,-40.1161,0.0000
22.3840,1,196.1996,0.0000,-196.1996,392.3990
22.4140,0,44.3249,-18.8519,-40.1161,0.0000
22.4140,1,196.1996,0.0000,-196.1996,392.3989
22.4500,0,44.3249,-18.8519,-40.1161,0.0000
22.4500,1,196.1996,0.0000,-196.1996,392.3989
22.4820,0,44.3246,-18.8518,-40.1158,0.0000
22.4820,1,196.1996,0.0000,-196.1996,392.3990
22.5160,0,44.3246,-18.8518,-40.1158,0.0000
22.5160,1,196.1996,0.0000,-196.1996,392.3990
22.5500,0,44.3246,-18.8518,-40.1158,0.0000
22.5500,1,196.1996,0.0000,-196.1996,392.3989
22.5840,0,44.3245,-18.8518,-40.1158,0.0000
22.5840,1,196.1996,0.0000,-196.1996,392.3990
22.6160,0,44.3245,-18.8518,-40.1158,0.0000
22.6160,1,196.1996,0.0000,-196.1996,392.3990
22.6500,0,44.3246,-18.8518,-40.1158,0.0000
22.6500,1,196.1996,0.0000,-196.1996,392.3990
22.6840,0,44.3246,-18.8518,-40.1158,0.0000
22.6840,1,196.1996,0.0000,-196.1996,392.3989
22.7180,0,44.3246,-18.8518,-40.1158,0.0000
22.7180,1,196.1996,0.0000,-196.1996,392.3990
22.7500,0,44.3246,-18.8518,-40.1158,0.0000
22.7500,1,196.1996,0.0000,-196.1996,392.3990
22.7840,0,44.3246,-18.8518,-40.1158,0.0000
22.7840,1,196.1996,0.0000,-196.1996,392.3990
22.8160,0,44.3246,-18.8518,-40.1158,0.0000
22.8160,1,196.1996,0.0000,-196.1996,392.3989
22.8460,0,44.3246,-18.8518,-40.1158,0.0000
22.8460,1,196.1996,0.0000,-196.1996,392.3989
22.8840,0,44.3246,-18.8518,-40.1158,0.0000
22.8840,1,196.1996,0.0000,-196.1996,392.3990
22.9140,0,44.3246,-18.8518,-40.1158,0.0000
22.9140,1,196.1996,0.0000,-196.1996,392.3990
22.9460,0,44.3246,-18.8518,-40.1158,0.0000
22.9460,1,196.1996,0.0000,-196.1996,392.3989
22.9820,0,44.3243,-18.8517,-40.1155,0.0000
22.9820,1,196.1996,0.0000,-196.1996,392.3990
23.0160,0,44.3243,-18.8517,-40.1155,0.0000
23.0160,1,196.1996,0.0000,-196.1996,392.3990
23.0480,0,44.3242,-18.8517,-40.1155,0.0000
23.0480,1,196.1996,0.0000,-196.1996,392.3989
23.0820,0,44.3242,-18.8517,-40.1155,0.0000
23.0820,1,196.1996,0.0000,-196.1996,392.3990
23.1120,0,44.3242,-18.8517,-40.1155,0.0000
23.1120,1,196.1996,0.0000,-196.1996,392.3990
23.1480,0,44.3242,-18.8517,-40.1155,0.0000
23.1480,1,196.1996,0.0000,-196.1996,392.3990
23.1820,0,44.3242,-18.8517,-40.1155,0.0000
23.1820,1,196.1996,0.0000,-196.1996,392.3990
23.2140,0,44.3242,-18.8517,-40.1155,0.0000
23.2140,1,196.1996,0.0000,-196.1996,392.3990
23.2500,0,44.3242,-18.8517,-40.1155,0.0000
23.2500,1,196.1996,0.0000,-196.1996,392.3990
23.2800,0,44.3242,-18.8517,-40.1155,0.0000
23.2800,1,196.1996,0.0000,-196.1996,392.3990
23.3160,0,44.3242,-18.8517,-40.1155,0.0000
23.3160,1,196.1996,0.0000,-196.1996,392.3990
23.3500,0,44.3242,-18.8517,-40.1155,0.0000
23.3500,1,196.1996,0.0000,-196.1996,392.3990
23.3820,0,44.3242,-18.8517,-40.1155,0.0000
23.3820,1,196.1996,0.0000,-196.1996,392.3990
23.4160,0,44.3242,-18.8517,-40.1155,0.0000
23.4160,1,196.1996,0.0000,-196.1996,392.3990
23.4520,0,44.3240,-18.8515,-40.1152,0.0000
23.4520,1,196.1996,0.0000,-196.1996,392.3990
23.4800,0,44.3240,-18.8515,-40.1152,0.0000
23.4800,1,196.1996,0.0000,-196.1996,392.3990
23.5140,0,44.3239,-18.8515,-40.1152,0.0000
23.5140,1,196.1996,0.0000,-196.1996,392.3989
23.5460,0,44.3239,-18.8515,-40.1152,0.0000
23.5460,1,196.1996,0.0000,-196.1996,392.3990
23.5840,0,44.3239,-18.8515,-40.1152,0.0000
23.5840,1,196.1996,0.0000,-196.1996,392.3989
23.6120,0,44.3239,-18.8515,-40.1152,0.0000
23.6120,1,196.1996,0.0000,-196.1996,392.3989
23.6460,0,44.3239,-18.8515,-40.1152,0.0000
23.6460,1,196.1996,0.0000,-196.1996,392.3990
23.6820,0,44.3239,-18.8515,-40.1152,0.0000
23.6820,1,196.1996,0.0000,-196.1996,392.3990
23.7160,0,44.3239,-18.8515,-40.1152,0.0000
23.7160,1,196.1996,0.0000,-196.1996,392.3989
23.7480,0,44.3239,-18.8515,-40.1152,0.0000
23.7480,1,196.1996,0.0000,-196.1996,392.3989
23.7820,0,44.3239,-18.8515,-40.1152,0.0000
23.7820,1,196.1996,0.0000,-196.1996,392.3990
23.8120,0,44.3239,-18.8515,-40.1152,0.0000
23.8120,1,196.1996,0.0000,-196.1996,392.3990
23.8480,0,44.3239,-18.8515,-40.1152,0.0000
23.8480,1,196.1996,0.0000,-196.1996,392.3989
23.8820,0,44.3239,-18.8515,-40.1152,0.0000
23.8820,1,196.1996,0.0000,-196.1996,392.3990
23.9140,0,44.3236,-18.8514,-40.1149,0.0000
23.9140,1,196.1996,0.0000,-196.1996,392.3989
23.9480,0,44.3236,-18.8514,-40.1149,0.0000
23.9480,1,196.1996,0.0000,-196.1996,392.3990
23.9820,0,44.3236,-18.8514,-40.1149,0.0000
23.9820,1,196.1996,0.0000,-196.1996,392.3989
24.0120,0,44.3236,-18.8514,-40.1149,0.0000
24.0120,1,196.1996,0.0000,-196.1996,392.3990
24.0460,0,44.3236,-18.8514,-40.1149,0.0000
24.0460,1,196.1996,0.0000,-196.1996,392.3990
24.0820,0,44.3236,-18.8514,-40.1149,0.0000
24.0820,1,196.1996,0.0000,-196.1996,392.3989
24.1160,0,44.3236,-18.8514,-40.1149,0.0000
24.1160,1,196.1996,0.0000,-196.1996,392.3989
24.1500,0,44.3236,-18.8514,-40.1149,0.0000
24.1500,1,196.1996,0.0000,-196.1996,392.3989
24.1820,0,44.3236,-18.8514,-40.1149,0.0000
24.1820,1,196.1996,0.0000,-196.1996,392.3990
24.2160,0,44.3236,-18.8514,-40.1149,0.0000
24.2160,1,196.1996,0.0000,-196.1996,392.3990
24.2460,0,44.3236,-18.8514,-40.1149,0.0000
24.2460,1,196.1996,0.0000,-196.1996,392.3990
24.2820,0,44.3236,-18.8514,-40.1149,0.0000
24.2820,1,196.1996,0.0000,-196.1996,392.3990
24.3160,0,44.3236,-18.8514,-40.1149,0.0000
24.3160,1,196.1996,0.0000,-196.1996,392.3990
24.3480,0,44.3236,-18.8514,-40.1149,0.0000
24.3480,1,196.1996,0.0000,-196.1996,392.3990
24.3800,0,44.3236,-18.8514,-40.1149,0.0000
24.3800,1,196.1996,0.0000,-196.1996,392.3989
24.4160,0,44.3233,-18.8513,-40.1147,0.0000
24.4160,1,196.1996,0.0000,-196.1996,392.3990
24.4500,0,44.3233,-18.8513,-40.1147,0.0000
24.4500,1,196.1996,0.0000,-196.1996,392.3990
24.4840,0,44.3233,-18.8512,-40.1146,0.0000
24.4840,1,196.1996,0.0000,-196.1996,392.3990
24.5120,0,44.3233,-18.8512,-40.1146,0.0000
24.5120,1,196.1996,0.0000,-196.1996,392.3990
24.5500,0,44.3233,-18.8512,-40.1146,0.0000
24.5500,1,196.1996,0.0000,-196.1996,392.3990
24.5820,0,44.3233,-18.8512,-40.1146,0.0000
24.5820,1,196.1996,0.0000,-196.1996,392.3990
24.6160,0,44.3233,-18.8512,-40.1146,0.0000
24.6160,1,196.1996,0.0000,-196.1996,392.3990
24.6480,0,44.3233,-18.8512,-40.1146,0.0000
24.6480,1,196.1996,0.0000,-196.1996,392.3990
24.6800,0,44.3233,-18.8512,-40.1146,0.0000
24.6800,1,196.1996,0.0000,-196.1996,392.3990
24.7120,0,44.3233,-18.8512,-40.1146,0.0000
