Timp,ID_Legatura,FortaModul_N,FortaX_N,FortaY_N,Moment_Nm
15.4920,0,40.9171,-13.4426,-38.6460,0.0000
15.4920,1,2494.9404,272.2874,-2480.0378,5893.4067
15.5260,0,40.9716,-13.4407,-38.7043,0.0000
15.5260,1,2476.8591,269.5662,-2462.1465,5850.1079
15.5600,0,40.9784,-13.5155,-38.6854,0.0000
15.5600,1,2460.3262,267.0951,-2445.7852,5810.5127
15.5920,0,40.9733,-13.5683,-38.6615,0.0000
15.5920,1,2444.8689,264.7795,-2430.4888,5773.5054
15.6260,0,40.9741,-13.6345,-38.6391,0.0000
15.6260,1,2427.1760,262.1153,-2412.9812,5731.1528
15.6600,0,41.0601,-13.6330,-38.7308,0.0000
15.6600,1,2409.6255,259.4563,-2395.6165,5689.1367
15.6920,0,41.0787,-13.6732,-38.7363,0.0000
15.6920,1,2394.5161,257.2076,-2380.6621,5652.9492
15.7260,0,41.0720,-13.7614,-38.6980,0.0000
15.7260,1,2377.2263,254.6716,-2363.5457,5611.5571
15.7580,0,41.1311,-13.7291,-38.7721,0.0000
15.7580,1,2360.9961,252.2968,-2347.4773,5572.6953
15.7940,0,41.1210,-13.8034,-38.7350,0.0000
15.7940,1,2344.3816,249.8401,-2331.0310,5532.9106
15.8300,0,41.1613,-13.8359,-38.7663,0.0000
15.8300,1,2326.5698,247.2131,-2313.3984,5490.2676
15.8580,0,41.1808,-13.8719,-38.7741,0.0000
15.8580,1,2312.5249,245.1181,-2299.4973,5456.6567
15.8940,0,41.1536,-13.9395,-38.7209,0.0000
15.8940,1,2296.2874,242.7871,-2283.4163,5417.7715
15.9260,0,41.1893,-13.9482,-38.7558,0.0000
15.9260,1,2281.9541,240.7148,-2269.2224,5383.4492
15.9580,0,41.2127,-14.0115,-38.7578,0.0000
15.9580,1,2267.7180,238.6563,-2255.1248,5349.3716
15.9920,0,41.2206,-14.0395,-38.7560,0.0000
15.9920,1,2252.6980,236.4756,-2240.2517,5313.4092
16.0320,0,41.2570,-14.0832,-38.7789,0.0000
16.0320,1,2235.1658,233.9249,-2222.8911,5271.4365
16.0660,0,41.3053,-14.1001,-38.8241,0.0000
16.0660,1,2219.1235,231.5865,-2207.0063,5233.0381
16.0980,0,41.3203,-14.1201,-38.8328,0.0000
16.0980,1,2205.3198,229.6553,-2193.3293,5199.9858
16.1240,0,41.3293,-14.1418,-38.8345,0.0000
16.1240,1,2194.1724,228.0679,-2182.2871,5173.2944
16.1640,0,41.3731,-14.1775,-38.8681,0.0000
16.1640,1,2175.9146,225.4735,-2164.2009,5129.5874
16.1920,0,41.3587,-14.2481,-38.8270,0.0000
16.1920,1,2164.0920,223.7886,-2152.4900,5101.2783
16.2260,0,41.4070,-14.2675,-38.8713,0.0000
16.2260,1,2149.8230,221.7426,-2138.3564,5067.1299
16.2620,0,41.3800,-14.3252,-38.8213,0.0000
16.2620,1,2133.6226,219.4216,-2122.3098,5028.3550
16.2920,0,41.4130,-14.3421,-38.8502,0.0000
16.2920,1,2121.2217,217.6737,-2110.0234,4998.6626
16.3260,0,41.4270,-14.4030,-38.8427,0.0000
16.3260,1,2106.0818,215.5936,-2095.0181,4962.4233
16.3580,0,41.4800,-14.4261,-38.8906,0.0000
16.3580,1,2093.0498,213.7755,-2082.1040,4931.2207
16.3920,0,41.4933,-14.4786,-38.8853,0.0000
16.3920,1,2079.2988,211.8538,-2068.4780,4898.3018
16.4280,0,41.4878,-14.5326,-38.8592,0.0000
16.4280,1,2063.6841,209.6673,-2053.0054,4860.9277
16.4580,0,41.5467,-14.5350,-38.9212,0.0000
16.4580,1,2051.7327,207.9894,-2041.1632,4832.3154
16.4920,0,41.5565,-14.5947,-38.9093,0.0000
16.4920,1,2038.2765,206.0894,-2027.8309,4800.1128
16.5280,0,41.5823,-14.6116,-38.9305,0.0000
16.5280,1,2024.1415,204.1373,-2013.8214,4766.2793
16.5600,0,41.6189,-14.6360,-38.9605,0.0000
16.5600,1,2010.5441,202.2928,-2000.3412,4733.7129
16.5960,0,41.6071,-14.7013,-38.9233,0.0000
16.5960,1,1996.6215,200.3987,-1986.5391,4700.3989
16.6280,0,41.6405,-14.7099,-38.9557,0.0000
16.6280,1,1984.3374,198.7334,-1974.3606,4670.9780
16.6620,0,41.6737,-14.7311,-38.9832,0.0000
16.6620,1,1970.2719,196.8066,-1960.4180,4637.3228
16.6960,0,41.6762,-14.7756,-38.9691,0.0000
16.6960,1,1957.4122,195.0360,-1947.6714,4606.5444
16.7280,0,41.7012,-14.8190,-38.9793,0.0000
16.7280,1,1945.3883,193.3691,-1935.7542,4577.7656
16.7580,0,41.7108,-14.8551,-38.9759,0.0000
16.7580,1,1934.1914,191.8184,-1924.6564,4550.9702
16.7920,0,41.7198,-14.8872,-38.9732,0.0000
16.7920,1,1921.5959,190.1534,-1912.1644,4520.8140
16.8240,0,41.7574,-14.9032,-39.0074,0.0000
16.8240,1,1909.8290,188.6106,-1900.4928,4492.6465
16.8600,0,41.7423,-14.9474,-38.9743,0.0000
16.8600,1,1895.6244,186.6964,-1886.4083,4458.6377
16.8920,0,41.7857,-14.9583,-39.0166,0.0000
16.8920,1,1884.0265,185.1415,-1874.9076,4430.8887
16.9260,0,41.7858,-14.9966,-39.0020,0.0000
16.9260,1,1871.7917,183.5098,-1862.7744,4401.5947
16.9600,0,41.8250,-15.0142,-39.0372,0.0000
16.9600,1,1859.6429,181.8658,-1850.7286,4372.5254
16.9920,0,41.8369,-15.0473,-39.0372,0.0000
16.9920,1,1848.2887,180.3138,-1839.4723,4345.3516
17.0260,0,41.8529,-15.0604,-39.0494,0.0000
17.0260,1,1836.3108,178.6881,-1827.5962,4316.6943
17.0580,0,41.8388,-15.1060,-39.0166,0.0000
17.0580,1,1824.1146,177.1115,-1815.4960,4287.4951
17.0920,0,41.8761,-15.1191,-39.0516,0.0000
17.0920,1,1812.3169,175.5810,-1803.7915,4259.2549
17.1260,0,41.9047,-15.1565,-39.0677,0.0000
17.1260,1,1800.6036,174.0676,-1792.1702,4231.2134
17.1600,0,41.9228,-15.1688,-39.0823,0.0000
17.1600,1,1788.9750,172.5515,-1780.6340,4203.3818
17.1920,0,41.9384,-15.1916,-39.0902,0.0000
17.1920,1,1778.1050,171.1208,-1769.8517,4177.3638
17.2260,0,41.9490,-15.2301,-39.0866,0.0000
17.2260,1,1765.6653,169.4655,-1757.5139,4147.5972
17.2600,0,41.9815,-15.2493,-39.1140,0.0000
17.2600,1,1754.2863,167.9533,-1746.2279,4120.3687
17.2920,0,41.9686,-15.2885,-39.0849,0.0000
17.2920,1,1743.6512,166.5521,-1735.6786,4094.9185
17.3260,0,41.9989,-15.3045,-39.1111,0.0000
17.3260,1,1732.4365,165.0768,-1724.5538,4068.0806
17.3580,0,42.0062,-15.3316,-39.1084,0.0000
17.3580,1,1721.9565,163.7706,-1714.1510,4042.9956
17.3920,0,42.0574,-15.3388,-39.1606,0.0000
17.3920,1,1709.9611,162.2332,-1702.2477,4014.2781
17.4240,0,42.0467,-15.3548,-39.1427,0.0000
17.4240,1,1699.6337,160.9191,-1691.9987,3989.5581
17.4580,0,42.0649,-15.3978,-39.1455,0.0000
17.4580,1,1688.7369,159.5289,-1681.1849,3963.4805
17.4920,0,42.0756,-15.4229,-39.1470,0.0000
17.4920,1,1677.9216,158.1514,-1670.4518,3937.5979
17.5400,0,42.0827,-15.4629,-39.1389,0.0000
17.5400,1,1662.7805,156.2000,-1655.4276,3901.3672
17.5620,0,42.0981,-15.4766,-39.1500,0.0000
17.5620,1,1655.8905,155.3064,-1648.5913,3884.8796
17.5920,0,42.1175,-15.4881,-39.1663,0.0000
17.5920,1,1646.5496,154.0732,-1639.3252,3862.5176
17.6260,0,42.1233,-15.5130,-39.1627,0.0000
17.6260,1,1636.0344,152.7135,-1628.8914,3837.3711
17.6620,0,42.1522,-15.5460,-39.1807,0.0000
17.6620,1,1624.9915,151.3237,-1617.9303,3810.9238
17.6940,0,42.1517,-15.5760,-39.1683,0.0000
17.6940,1,1615.2430,150.1386,-1608.2502,3787.6099
17.7280,0,42.1737,-15.5987,-39.1829,0.0000
17.7280,1,1604.9612,148.8646,-1598.0425,3762.9868
17.7600,0,42.1996,-15.6176,-39.2033,0.0000
17.7600,1,1595.3521,147.6794,-1588.5021,3739.9900
17.7940,0,42.2090,-15.6421,-39.2036,0.0000
17.7940,1,1585.2084,146.3994,-1578.4337,3715.7170
17.8260,0,42.2307,-15.6641,-39.2182,0.0000
17.8260,1,1575.7330,145.2117,-1569.0278,3693.0415
17.8620,0,42.2249,-15.6996,-39.1977,0.0000
17.8620,1,1565.1460,143.8830,-1558.5184,3667.7153
17.8920,0,42.2627,-15.7310,-39.2259,0.0000
17.8920,1,1556.3885,142.7749,-1549.8260,3646.7458
17.9260,0,42.2786,-15.7616,-39.2307,0.0000
17.9260,1,1546.5317,141.5361,-1540.0415,3623.1724
17.9580,0,42.2950,-15.7809,-39.2407,0.0000
17.9580,1,1537.3152,140.3590,-1530.8943,3601.1147
17.9940,0,42.2943,-15.8104,-39.2281,0.0000
17.9940,1,1527.0225,139.0422,-1520.6791,3576.4985
18.0260,0,42.3148,-15.8337,-39.2407,0.0000
18.0260,1,1517.9462,137.9642,-1511.6635,3554.7637
18.0620,0,42.3351,-15.8485,-39.2567,0.0000
18.0620,1,1507.8097,136.7491,-1501.5958,3530.5066
18.0920,0,42.3310,-15.8862,-39.2370,0.0000
18.0920,1,1499.4211,135.7410,-1493.2643,3510.4329
18.1260,0,42.3434,-15.9145,-39.2388,0.0000
18.1260,1,1489.1783,134.5020,-1483.0918,3485.9138
18.1580,0,42.3609,-15.9281,-39.2523,0.0000
18.1580,1,1480.3553,133.4263,-1474.3302,3464.8113
18.1920,0,42.3872,-15.9453,-39.2737,0.0000
18.1920,1,1471.0521,132.2954,-1465.0912,3442.5371
18.2280,0,42.3945,-15.9716,-39.2708,0.0000
18.2280,1,1461.2699,131.0967,-1455.3774,3419.1418
18.2620,0,42.4077,-15.9844,-39.2799,0.0000
18.2620,1,1452.0992,129.9482,-1446.2731,3397.2026
18.2920,0,42.4160,-16.0131,-39.2771,0.0000
18.2920,1,1444.0651,128.9515,-1438.2960,3377.9624
18.3260,0,42.4291,-16.0432,-39.2790,0.0000
18.3260,1,1435.0194,127.8409,-1429.3136,3356.3403
18.3620,0,42.4442,-16.0481,-39.2934,0.0000
18.3620,1,1425.5123,126.6506,-1419.8750,3333.5859
18.3920,0,42.4575,-16.0729,-39.2976,0.0000
18.3920,1,1417.6442,125.6774,-1412.0624,3314.7637
18.4260,0,42.4710,-16.0942,-39.3035,0.0000
18.4260,1,1408.7966,124.6719,-1403.2693,3293.5950
18.4600,0,42.4871,-16.1144,-39.3126,0.0000
18.4600,1,1400.0145,123.6376,-1394.5446,3272.5535
18.4920,0,42.5052,-16.1250,-39.3279,0.0000
18.4920,1,1391.8029,122.6649,-1386.3868,3252.9209
18.5260,0,42.5230,-16.1466,-39.3382,0.0000
18.5260,1,1383.1403,121.6603,-1377.7793,3232.1892
18.5600,0,42.5146,-16.1763,-39.3168,0.0000
18.5600,1,1373.8086,120.5476,-1368.5095,3209.8564
18.5920,0,42.5291,-16.1893,-39.3272,0.0000
18.5920,1,1365.7781,119.6129,-1360.5303,3190.6426
18.6260,0,42.5527,-16.2061,-39.3459,0.0000
18.6260,1,1357.3024,118.5996,-1352.1110,3170.3557
18.6600,0,42.5617,-16.2220,-39.3490,0.0000
18.6600,1,1348.8877,117.5921,-1343.7523,3150.2332
18.6920,0,42.5733,-16.2437,-39.3526,0.0000
18.6920,1,1341.0228,116.6305,-1335.9415,3131.4214
18.7260,0,42.5873,-16.2582,-39.3618,0.0000
18.7260,1,1332.7228,115.6288,-1327.6973,3111.5510
18.7580,0,42.5934,-16.2724,-39.3625,0.0000
18.7580,1,1324.9695,114.7021,-1319.9952,3093.0139
18.7920,0,42.6015,-16.2776,-39.3692,0.0000
18.7920,1,1316.7867,113.6978,-1311.8689,3073.4390
18.8240,0,42.6145,-16.3036,-39.3724,0.0000
18.8240,1,1309.1395,112.7574,-1304.2745,3055.1392
18.8600,0,42.6246,-16.3270,-39.3736,0.0000
18.8600,1,1299.9208,111.7133,-1295.1117,3033.0903
18.8900,0,42.6513,-16.3313,-39.4008,0.0000
18.8900,1,1292.8640,110.9201,-1288.0970,3016.1938
18.9240,0,42.6654,-16.3603,-39.4040,0.0000
18.9240,1,1284.9205,110.0212,-1280.2015,2997.1804
18.9580,0,42.6765,-16.3803,-39.4077,0.0000
18.9580,1,1277.0326,109.1273,-1272.3613,2978.3167
18.9920,0,42.6802,-16.3913,-39.4072,0.0000
18.9920,1,1269.2030,108.2351,-1264.5796,2959.5708
19.0260,0,42.6784,-16.4209,-39.3928,0.0000
19.0260,1,1261.4292,107.3564,-1256.8525,2940.9617
19.0600,0,42.7074,-16.4377,-39.4173,0.0000
19.0600,1,1253.7101,106.4526,-1249.1825,2922.5120
19.0920,0,42.7239,-16.4404,-39.4340,0.0000
19.0920,1,1245.8452,105.5419,-1241.3667,2903.6826
19.1240,0,42.7128,-16.4635,-39.4124,0.0000
19.1240,1,1238.6881,104.7215,-1234.2534,2886.5564
19.1600,0,42.7271,-16.4981,-39.4134,0.0000
19.1600,1,1230.6874,103.7690,-1226.3048,2867.4351
19.1920,0,42.7552,-16.5242,-39.4329,0.0000
19.1920,1,1223.6301,102.9445,-1219.2920,2850.5410
19.2240,0,42.7584,-16.5479,-39.4265,0.0000
19.2240,1,1216.6185,102.1123,-1212.3258,2833.7695
19.2580,0,42.7753,-16.5563,-39.4413,0.0000
19.2580,1,1209.2222,101.2352,-1204.9771,2816.0869
19.2920,0,42.7787,-16.5626,-39.4423,0.0000
19.2920,1,1201.8788,100.3525,-1197.6819,2798.5203
19.3260,0,42.7890,-16.5768,-39.4476,0.0000
19.3260,1,1194.5879,99.4631,-1190.4399,2781.0781
19.3580,0,42.7904,-16.5965,-39.4407,0.0000
19.3580,1,1187.7811,98.7211,-1183.6715,2764.8005
19.3920,0,42.8107,-16.6148,-39.4550,0.0000
19.3920,1,1180.6011,97.9574,-1176.5302,2747.6147
19.4260,0,42.8247,-16.6309,-39.4635,0.0000
19.4260,1,1173.4712,97.1841,-1169.4401,2730.5332
19.4580,0,42.8284,-16.6420,-39.4628,0.0000
19.4580,1,1166.8060,96.4541,-1162.8125,2714.6003
19.4920,0,42.8455,-16.6555,-39.4757,0.0000
19.4920,1,1159.7759,95.6972,-1155.8209,2697.7742
19.5240,0,42.8464,-16.6659,-39.4723,0.0000
19.5240,1,1153.2053,94.9686,-1149.2883,2682.0383
19.5580,0,42.8499,-16.6776,-39.4711,0.0000
19.5580,1,1146.2717,94.1898,-1142.3954,2665.4663
19.5920,0,42.8726,-16.7006,-39.4861,0.0000
19.5920,1,1139.3895,93.4320,-1135.5524,2649.0037
19.6260,0,42.8848,-16.7108,-39.4951,0.0000
19.6260,1,1132.5554,92.6468,-1128.7596,2632.6375
19.6580,0,42.8897,-16.7266,-39.4936,0.0000
19.6580,1,1126.1685,91.9300,-1122.4100,2617.3655
19.6920,0,42.9058,-16.7417,-39.5047,0.0000
19.6920,1,1119.4299,91.1598,-1115.7119,2601.2583
19.7260,0,42.9183,-16.7624,-39.5095,0.0000
19.7260,1,1112.7390,90.4022,-1109.0607,2585.2454
19.7600,0,42.9338,-16.7853,-39.5166,0.0000
19.7600,1,1106.0962,89.6354,-1102.4583,2569.3416
19.7980,0,42.9268,-16.8012,-39.5022,0.0000
19.7980,1,1098.7302,88.7853,-1095.1371,2551.7463
19.8300,0,42.9390,-16.8120,-39.5109,0.0000
19.8300,1,1092.5717,88.0688,-1089.0164,2537.0159
19.8600,0,42.9484,-16.8256,-39.5153,0.0000
19.8600,1,1086.8358,87.4069,-1083.3153,2523.2817
19.8960,0,42.9586,-16.8361,-39.5220,0.0000
19.8960,1,1080.0029,86.6172,-1076.5239,2506.9470
19.9260,0,42.9646,-16.8457,-39.5244,0.0000
19.9260,1,1074.3473,85.9555,-1070.9032,2493.4377
19.9600,0,42.9776,-16.8591,-39.5329,0.0000
19.9600,1,1067.9912,85.3134,-1064.5782,2478.2153
19.9940,0,42.9843,-16.8793,-39.5315,0.0000
19.9940,1,1061.6776,84.6537,-1058.2972,2463.0837
20.0280,0,42.9856,-16.8942,-39.5266,0.0000
20.0280,1,1055.4091,83.9987,-1052.0612,2448.1013
20.0600,0,42.9997,-16.9094,-39.5354,0.0000
20.0600,1,1049.5518,83.3696,-1046.2354,2434.0959
20.0940,0,43.0074,-16.9201,-39.5391,0.0000
20.0940,1,1043.3708,82.7153,-1040.0869,2419.2922
20.1300,0,43.0041,-16.9344,-39.5295,0.0000
20.1300,1,1036.8749,82.0246,-1033.6255,2403.7463
20.1600,0,43.0217,-16.9487,-39.5424,0.0000
20.1600,1,1031.4999,81.4505,-1028.2791,2390.8997
20.1920,0,43.0258,-16.9654,-39.5397,0.0000
20.1920,1,1025.8035,80.8369,-1022.6134,2377.2778
20.2260,0,43.0396,-16.9735,-39.5513,0.0000
20.2260,1,1019.7950,80.2019,-1016.6363,2362.8806
20.2580,0,43.0493,-16.9974,-39.5517,0.0000
20.2580,1,1014.1785,79.5919,-1011.0505,2349.4470
20.2940,0,43.0558,-17.0144,-39.5514,0.0000
20.2940,1,1007.9047,78.8905,-1004.8124,2334.4563
20.3260,0,43.0714,-17.0249,-39.5638,0.0000
20.3260,1,1002.3672,78.2844,-999.3055,2321.2144
20.3600,0,43.0776,-17.0362,-39.5658,0.0000
20.3600,1,996.5243,77.6367,-993.4955,2307.2200
20.3940,0,43.0825,-17.0445,-39.5675,0.0000
20.3940,1,990.7277,76.9925,-987.7314,2293.3611
20.4260,0,43.0876,-17.0616,-39.5657,0.0000
20.4260,1,985.3064,76.4018,-982.3398,2280.4055
20.4340,0,43.0973,-17.0589,-39.5774,0.0000
20.4340,1,983.9575,76.2367,-980.9997,2277.1826
20.4600,0,43.0954,-17.0656,-39.5725,0.0000
20.4600,1,979.5870,75.7398,-976.6547,2266.7241
20.4940,0,43.1061,-17.0846,-39.5759,0.0000
20.4940,1,973.9089,75.1001,-971.0090,2253.1318
20.5260,0,43.1091,-17.0941,-39.5751,0.0000
20.5260,1,968.6022,74.4954,-965.7333,2240.4509
20.5600,0,43.1235,-17.1148,-39.5818,0.0000
20.5600,1,963.0043,73.8590,-960.1677,2227.0786
20.5940,0,43.1341,-17.1285,-39.5874,0.0000
20.5940,1,957.4459,73.2158,-954.6424,2213.7864
20.6260,0,43.1408,-17.1385,-39.5904,0.0000
20.6260,1,952.2540,72.6564,-949.4781,2201.3501
20.6580,0,43.1508,-17.1562,-39.5937,0.0000
20.6580,1,947.1000,72.1468,-944.3481,2189.0171
20.6920,0,43.1608,-17.1610,-39.6025,0.0000
20.6920,1,941.6635,71.6097,-938.9368,2176.0205
20.7280,0,43.1588,-17.1583,-39.6015,0.0000
20.7280,1,935.9489,71.0328,-933.2495,2162.3459
20.7600,0,43.1654,-17.1681,-39.6044,0.0000
20.7600,1,930.9072,70.5271,-928.2318,2150.2671
20.7920,0,43.1798,-17.1789,-39.6154,0.0000
20.7920,1,925.8996,70.0233,-923.2480,2138.2783
20.8260,0,43.1929,-17.1935,-39.6234,0.0000
20.8260,1,920.6153,69.4819,-917.9895,2125.6553
20.8600,0,43.2058,-17.2176,-39.6270,0.0000
20.8600,1,915.3668,68.9335,-912.7676,2113.1055
20.8920,0,43.2127,-17.2336,-39.6276,0.0000
20.8920,1,910.4651,68.4418,-907.8890,2101.3674
20.9260,0,43.2310,-17.2489,-39.6408,0.0000
20.9260,1,905.2941,67.9234,-902.7424,2088.9666
20.9600,0,43.2403,-17.2803,-39.6373,0.0000
20.9600,1,900.1565,67.3882,-897.6305,2076.6978
20.9920,0,43.2548,-17.2843,-39.6513,0.0000
20.9920,1,895.3560,66.8732,-892.8551,2065.2275
21.0260,0,43.2507,-17.2767,-39.6502,0.0000
21.0260,1,890.2917,66.3397,-887.8166,2053.1113
21.0600,0,43.2614,-17.2839,-39.6588,0.0000
21.0600,1,885.2621,65.8070,-882.8128,2041.0646
21.0940,0,43.2747,-17.2888,-39.6711,0.0000
21.0940,1,880.2701,65.2761,-877.8466,2029.1167
21.1260,0,43.2831,-17.3098,-39.6711,0.0000
21.1260,1,875.6048,64.7765,-873.2054,2017.9769
21.1600,0,43.2836,-17.3220,-39.6663,0.0000
21.1600,1,870.6821,64.2495,-868.3083,2006.2163
21.1940,0,43.3186,-17.3544,-39.6904,0.0000
21.1940,1,865.7949,63.7322,-863.4460,1994.5156
21.2260,0,43.3196,-17.3769,-39.6816,0.0000
21.2260,1,861.2278,63.2345,-858.9033,1983.5732
21.2600,0,43.3133,-17.3655,-39.6797,0.0000
21.2600,1,856.4083,62.7095,-854.1093,1972.0553
21.2920,0,43.3194,-17.3532,-39.6917,0.0000
21.2920,1,851.9040,62.1970,-849.6305,1961.3026
21.3260,0,43.3164,-17.3588,-39.6860,0.0000
21.3260,1,847.1525,61.6859,-844.9037,1949.9490
21.3580,0,43.3233,-17.3690,-39.6892,0.0000
21.3580,1,842.7108,61.1728,-840.4876,1939.3212
21.3920,0,43.3451,-17.3856,-39.7056,0.0000
21.3920,1,838.0260,60.6628,-835.8275,1928.0950
21.4260,0,43.3469,-17.4106,-39.6967,0.0000
21.4260,1,833.3731,60.1253,-831.2014,1916.9861
21.4580,0,43.3619,-17.4408,-39.6998,0.0000
21.4580,1,829.0260,59.6470,-826.8774,1906.6029
21.4920,0,43.3823,-17.4571,-39.7149,0.0000
21.4920,1,824.4427,59.2021,-822.3144,1895.6387
21.5240,0,43.3688,-17.4388,-39.7082,0.0000
21.5240,1,820.1620,58.8160,-818.0504,1885.3878
21.5580,0,43.3628,-17.4276,-39.7066,0.0000
21.5580,1,815.6465,58.3931,-813.5536,1874.5570
21.5920,0,43.3767,-17.4321,-39.7198,0.0000
21.5920,1,811.1614,57.9521,-809.0886,1863.8351
21.6240,0,43.3757,-17.4418,-39.7144,0.0000
21.6240,1,806.9690,57.5492,-804.9143,1853.8188
21.6580,0,43.3826,-17.4642,-39.7121,0.0000
21.6580,1,802.5486,57.1405,-800.5118,1843.2427
21.6640,0,43.3858,-17.4695,-39.7132,0.0000
21.6640,1,801.7708,57.0683,-799.7372,1841.3806
21.6920,0,43.4009,-17.4829,-39.7239,0.0000
21.6920,1,798.1575,56.7020,-796.1409,1832.7285
21.7240,0,43.4225,-17.5169,-39.7326,0.0000
21.7240,1,794.0543,56.3106,-792.0552,1822.8962
21.7580,0,43.4338,-17.5484,-39.7310,0.0000
21.7580,1,789.7258,55.8859,-787.7459,1812.5377
21.7920,0,43.4280,-17.5262,-39.7344,0.0000
21.7920,1,785.4278,55.4613,-783.4672,1802.2744
21.8240,0,43.4270,-17.5122,-39.7395,0.0000
21.8240,1,781.4100,55.0642,-779.4674,1792.6688
21.8580,0,43.4153,-17.5105,-39.7275,0.0000
21.8580,1,777.1712,54.6408,-775.2480,1782.5243
21.8920,0,43.4194,-17.5159,-39.7296,0.0000
21.8920,1,772.9648,54.2273,-771.0603,1772.4435
21.9240,0,43.4378,-17.5252,-39.7455,0.0000
21.9240,1,769.0325,53.8418,-767.1454,1763.0232
21.9580,0,43.4438,-17.5499,-39.7413,0.0000
21.9580,1,764.8843,53.4131,-763.0170,1753.1260
21.9900,0,43.4502,-17.5682,-39.7401,0.0000
21.9900,1,761.0052,53.0114,-759.1566,1743.8611
22.0240,0,43.4812,-17.6066,-39.7570,0.0000
22.0240,1,756.9148,52.6122,-755.0840,1734.0765
22.0580,0,43.4759,-17.6010,-39.7537,0.0000
22.0580,1,752.8528,52.1942,-751.0414,1724.3483
22.0920,0,43.4588,-17.5831,-39.7429,0.0000
22.0920,1,748.8185,51.7769,-747.0263,1714.6782
22.1260,0,43.4609,-17.5794,-39.7469,0.0000
22.1260,1,744.8144,51.3617,-743.0414,1705.1099
22.1580,0,43.4732,-17.5732,-39.7631,0.0000
22.1580,1,741.0725,50.9552,-739.3187,1696.1827
22.1900,0,43.4679,-17.5823,-39.7533,0.0000
22.1900,1,737.3568,50.5759,-735.6202,1687.3048
22.2240,0,43.4732,-17.5936,-39.7541,0.0000
22.2240,1,733.4348,50.1630,-731.7173,1677.9250
22.2600,0,43.4957,-17.6177,-39.7679,0.0000
22.2600,1,729.3126,49.7052,-727.6168,1668.0573
22.2900,0,43.5060,-17.6424,-39.7683,0.0000
22.2900,1,725.9036,49.3534,-724.2239,1659.8832
22.3240,0,43.5134,-17.6745,-39.7621,0.0000
22.3240,1,722.0632,48.9242,-720.4039,1650.7074
22.3580,0,43.5143,-17.6741,-39.7633,0.0000
22.3580,1,718.2528,48.5236,-716.6119,1641.6217
22.3900,0,43.5144,-17.6496,-39.7743,0.0000
22.3900,1,714.6913,48.1222,-713.0693,1633.1173
22.4240,0,43.5082,-17.6411,-39.7713,0.0000
22.4240,1,710.9332,47.7220,-709.3297,1624.1267
22.4580,0,43.4994,-17.6356,-39.7641,0.0000
22.4580,1,707.1996,47.2955,-705.6163,1615.1917
22.4920,0,43.5094,-17.6407,-39.7728,0.0000
22.4920,1,703.4985,46.8962,-701.9337,1606.3192
22.5240,0,43.5242,-17.6513,-39.7843,0.0000
22.5240,1,700.0363,46.5054,-698.4899,1598.0468
22.5580,0,43.5197,-17.6703,-39.7709,0.0000
22.5580,1,696.3875,46.1504,-694.8566,1589.3390
22.5900,0,43.5258,-17.6899,-39.7689,0.0000
22.5900,1,692.9807,45.8522,-691.4621,1581.2013
22.6260,0,43.5500,-17.7214,-39.7813,0.0000
22.6260,1,689.1749,45.5331,-687.6691,1572.0909
22.6580,0,43.5720,-17.7381,-39.7979,0.0000
22.6580,1,685.8145,45.2353,-684.3210,1564.0396
22.6900,0,43.5516,-17.7228,-39.7825,0.0000
22.6900,1,682.4778,44.9301,-680.9972,1556.0369
22.7260,0,43.5377,-17.6995,-39.7776,0.0000
22.7260,1,678.7526,44.6127,-677.2849,1547.1034
22.7580,0,43.5445,-17.6955,-39.7868,0.0000
22.7580,1,675.4640,44.3180,-674.0085,1539.2543
22.7900,0,43.5429,-17.6918,-39.7867,0.0000
22.7900,1,672.1999,44.0237,-670.7567,1531.4573
22.8240,0,43.5342,-17.6959,-39.7754,0.0000
22.8240,1,668.7512,43.6968,-667.3220,1523.2195
22.8600,0,43.5409,-17.7094,-39.7767,0.0000
22.8600,1,665.1304,43.3637,-663.7154,1514.5514
22.8900,0,43.5595,-17.7290,-39.7883,0.0000
22.8900,1,662.1347,43.1035,-660.7302,1507.3689
22.9260,0,43.5768,-17.7477,-39.7989,0.0000
22.9260,1,658.5638,42.7711,-657.1735,1498.8008
22.9580,0,43.5827,-17.7795,-39.7912,0.0000
22.9580,1,655.4107,42.4794,-654.0327,1491.2566
22.9920,0,43.5892,-17.7901,-39.7936,0.0000
22.9920,1,652.0855,42.1561,-650.7214,1483.3252
23.0240,0,43.5929,-17.7959,-39.7951,0.0000
23.0240,1,648.9783,41.8739,-647.6260,1475.9032
23.0580,0,43.5876,-17.7868,-39.7933,0.0000
23.0580,1,645.6995,41.5512,-644.3612,1468.0647
23.0920,0,43.6050,-17.8130,-39.8007,0.0000
23.0920,1,642.4445,41.2558,-641.1184,1460.2773
23.1240,0,43.6068,-17.8080,-39.8048,0.0000
23.1240,1,639.4023,40.9476,-638.0898,1452.9884
23.1580,0,43.5985,-17.7876,-39.8050,0.0000
23.1580,1,636.1933,40.6526,-634.8931,1445.2841
23.1920,0,43.6164,-17.8102,-39.8144,0.0000
23.1920,1,633.0059,40.3321,-631.7197,1437.6592
23.2240,0,43.6321,-17.8467,-39.8153,0.0000
23.2240,1,630.0294,40.0535,-628.7549,1430.5603
23.2580,0,43.6391,-17.8743,-39.8106,0.0000
