Timp,ID_Legatura,FortaModul_N,FortaX_N,FortaY_N,Moment_Nm
171.9020,1,19.7736,-0.1063,-19.7733,0.0000
171.9020,2,20.5312,-0.0324,-20.5311,0.0000
171.9020,3,19.5719,-0.0335,-19.5719,0.0000
171.9020,4,20.4854,0.0003,-20.4854,0.0000
171.9020,5,19.5214,0.0040,-19.5214,0.0000
171.9020,6,20.6454,0.0740,-20.6452,0.0000
171.9020,7,19.6632,0.0616,-19.6631,0.0000
171.9180,0,20.7603,-0.1089,-20.7600,0.0000
171.9180,1,19.7731,-0.1065,-19.7728,0.0000
171.9180,2,20.5344,-0.0323,-20.5344,0.0000
171.9180,3,19.5751,-0.0333,-19.5750,0.0000
171.9180,4,20.4842,0.0007,-20.4842,0.0000
171.9180,5,19.5202,0.0044,-19.5202,0.0000
171.9180,6,20.6460,0.0730,-20.6458,0.0000
171.9180,7,19.6638,0.0603,-19.6637,0.0000
171.9340,0,20.7598,-0.1091,-20.7595,0.0000
171.9340,1,19.7726,-0.1067,-19.7723,0.0000
171.9340,2,20.5341,-0.0323,-20.5341,0.0000
171.9340,3,19.5748,-0.0331,-19.5747,0.0000
171.9340,4,20.4842,0.0012,-20.4842,0.0000
171.9340,5,19.5202,0.0048,-19.5202,0.0000
171.9340,6,20.6438,0.0719,-20.6437,0.0000
171.9340,7,19.6618,0.0590,-19.6617,0.0000
171.9500,0,20.7604,-0.1092,-20.7601,0.0000
171.9500,1,19.7731,-0.1069,-19.7728,0.0000
171.9500,2,20.5308,-0.0323,-20.5308,0.0000
171.9500,3,19.5716,-0.0329,-19.5715,0.0000
171.9500,4,20.4847,0.0016,-20.4847,0.0000
171.9500,5,19.5207,0.0052,-19.5207,0.0000
171.9500,6,20.6426,0.0708,-20.6425,0.0000
171.9500,7,19.6605,0.0579,-19.6604,0.0000
171.9670,0,20.7599,-0.1094,-20.7597,0.0000
171.9670,1,19.7727,-0.1071,-19.7724,0.0000
171.9670,2,20.5305,-0.0322,-20.5305,0.0000
171.9670,3,19.5713,-0.0327,-19.5712,0.0000
171.9670,4,20.4842,0.0020,-20.4842,0.0000
171.9670,5,19.5202,0.0056,-19.5202,0.0000
171.9670,6,20.6403,0.0695,-20.6402,0.0000
171.9670,7,19.6583,0.0567,-19.6582,0.0000
171.9830,0,20.7611,-0.1096,-20.7608,0.0000
171.9830,1,19.7738,-0.1073,-19.7735,0.0000
171.9830,2,20.5320,-0.0322,-20.5319,0.0000
171.9830,3,19.5727,-0.0325,-19.5727,0.0000
171.9830,4,20.4857,0.0024,-20.4857,0.0000
171.9830,5,19.5217,0.0060,-19.5217,0.0000
171.9830,6,20.6412,0.0683,-20.6411,0.0000
171.9830,7,19.6592,0.0557,-19.6592,0.0000
172.0010,0,20.7640,-0.1098,-20.7637,0.0000
172.0010,1,19.7766,-0.1075,-19.7763,0.0000
172.0010,2,20.5317,-0.0320,-20.5317,0.0000
172.0010,3,19.5725,-0.0324,-19.5725,0.0000
172.0010,4,20.4851,0.0029,-20.4851,0.0000
172.0010,5,19.5212,0.0065,-19.5212,0.0000
172.0010,6,20.6376,0.0670,-20.6375,0.0000
172.0010,7,19.6557,0.0544,-19.6556,0.0000
172.0170,0,20.7599,-0.1099,-20.7596,0.0000
172.0170,1,19.7727,-0.1077,-19.7724,0.0000
172.0170,2,20.5310,-0.0319,-20.5310,0.0000
172.0170,3,19.5718,-0.0324,-19.5717,0.0000
172.0170,4,20.4844,0.0033,-20.4844,0.0000
172.0170,5,19.5204,0.0069,-19.5204,0.0000
172.0170,6,20.6376,0.0659,-20.6375,0.0000
172.0170,7,19.6556,0.0533,-19.6556,0.0000
172.0360,0,20.7629,-0.1101,-20.7626,0.0000
172.0360,1,19.7756,-0.1079,-19.7753,0.0000
172.0360,2,20.5310,-0.0318,-20.5309,0.0000
172.0360,3,19.5717,-0.0322,-19.5717,0.0000
172.0360,4,20.4856,0.0038,-20.4856,0.0000
172.0360,5,19.5215,0.0074,-19.5215,0.0000
172.0360,6,20.6370,0.0645,-20.6369,0.0000
172.0360,7,19.6551,0.0520,-19.6551,0.0000
172.0510,0,20.7628,-0.1103,-20.7625,0.0000
172.0510,1,19.7755,-0.1081,-19.7752,0.0000
172.0510,2,20.5323,-0.0317,-20.5322,0.0000
172.0510,3,19.5729,-0.0321,-19.5729,0.0000
172.0510,4,20.4842,0.0042,-20.4842,0.0000
172.0510,5,19.5203,0.0077,-19.5202,0.0000
172.0510,6,20.6346,0.0634,-20.6345,0.0000
172.0510,7,19.6528,0.0510,-19.6527,0.0000
172.0700,0,20.7634,-0.1105,-20.7631,0.0000
172.0700,1,19.7760,-0.1083,-19.7757,0.0000
172.0700,2,20.5319,-0.0315,-20.5319,0.0000
172.0700,3,19.5725,-0.0320,-19.5725,0.0000
172.0700,4,20.4854,0.0047,-20.4854,0.0000
172.0700,5,19.5213,0.0082,-19.5213,0.0000
172.0700,6,20.6349,0.0620,-20.6348,0.0000
172.0700,7,19.6530,0.0497,-19.6529,0.0000
172.0880,0,20.7629,-0.1107,-20.7626,0.0000
172.0880,1,19.7756,-0.1086,-19.7753,0.0000
172.0880,2,20.5305,-0.0314,-20.5304,0.0000
172.0880,3,19.5712,-0.0318,-19.5711,0.0000
172.0880,4,20.4864,0.0051,-20.4864,0.0000
172.0880,5,19.5223,0.0087,-19.5223,0.0000
172.0880,6,20.6342,0.0607,-20.6341,0.0000
172.0880,7,19.6524,0.0485,-19.6523,0.0000
172.1030,0,20.7649,-0.1109,-20.7646,0.0000
172.1030,1,19.7775,-0.1087,-19.7772,0.0000
172.1030,2,20.5308,-0.0313,-20.5308,0.0000
172.1030,3,19.5715,-0.0317,-19.5715,0.0000
172.1030,4,20.4835,0.0055,-20.4835,0.0000
172.1030,5,19.5195,0.0090,-19.5195,0.0000
172.1030,6,20.6329,0.0594,-20.6328,0.0000
172.1030,7,19.6511,0.0477,-19.6511,0.0000
172.1190,0,20.7651,-0.1110,-20.7648,0.0000
172.1190,1,19.7777,-0.1089,-19.7774,0.0000
172.1190,2,20.5306,-0.0312,-20.5306,0.0000
172.1190,3,19.5713,-0.0316,-19.5713,0.0000
172.1190,4,20.4842,0.0060,-20.4842,0.0000
172.1190,5,19.5202,0.0094,-19.5202,0.0000
172.1190,6,20.6305,0.0581,-20.6304,0.0000
172.1190,7,19.6487,0.0469,-19.6487,0.0000
172.1360,0,20.7633,-0.1112,-20.7630,0.0000
172.1360,1,19.7760,-0.1091,-19.7757,0.0000
172.1360,2,20.5305,-0.0311,-20.5305,0.0000
172.1360,3,19.5713,-0.0315,-19.5712,0.0000
172.1360,4,20.4855,0.0064,-20.4855,0.0000
172.1360,5,19.5214,0.0099,-19.5214,0.0000
172.1360,6,20.6299,0.0568,-20.6298,0.0000
172.1360,7,19.6482,0.0460,-19.6481,0.0000
172.1530,0,20.7670,-0.1114,-20.7667,0.0000
172.1530,1,19.7796,-0.1094,-19.7793,0.0000
172.1530,2,20.5298,-0.0310,-20.5297,0.0000
172.1530,3,19.5705,-0.0314,-19.5705,0.0000
172.1530,4,20.4854,0.0068,-20.4854,0.0000
172.1530,5,19.5214,0.0103,-19.5214,0.0000
172.1530,6,20.6295,0.0557,-20.6294,0.0000
172.1530,7,19.6477,0.0448,-19.6477,0.0000
172.1690,0,20.7663,-0.1116,-20.7660,0.0000
172.1690,1,19.7790,-0.1095,-19.7787,0.0000
172.1690,2,20.5320,-0.0309,-20.5319,0.0000
172.1690,3,19.5727,-0.0313,-19.5727,0.0000
172.1690,4,20.4855,0.0072,-20.4855,0.0000
172.1690,5,19.5214,0.0107,-19.5214,0.0000
172.1690,6,20.6306,0.0548,-20.6306,0.0000
172.1690,7,19.6488,0.0436,-19.6488,0.0000
172.1860,0,20.7642,-0.1117,-20.7639,0.0000
172.1860,1,19.7769,-0.1097,-19.7766,0.0000
172.1860,2,20.5310,-0.0308,-20.5310,0.0000
172.1860,3,19.5717,-0.0312,-19.5716,0.0000
172.1860,4,20.4876,0.0077,-20.4876,0.0000
172.1860,5,19.5235,0.0111,-19.5235,0.0000
172.1860,6,20.6274,0.0537,-20.6274,0.0000
172.1860,7,19.6457,0.0425,-19.6457,0.0000
172.2020,0,20.7663,-0.1119,-20.7660,0.0000
172.2020,1,19.7789,-0.1099,-19.7786,0.0000
172.2020,2,20.5329,-0.0307,-20.5329,0.0000
172.2020,3,19.5736,-0.0312,-19.5736,0.0000
172.2020,4,20.4856,0.0081,-20.4856,0.0000
172.2020,5,19.5215,0.0115,-19.5215,0.0000
172.2020,6,20.6270,0.0526,-20.6269,0.0000
172.2020,7,19.6453,0.0415,-19.6453,0.0000
172.2170,0,20.7669,-0.1121,-20.7666,0.0000
172.2170,1,19.7794,-0.1101,-19.7791,0.0000
172.2170,2,20.5320,-0.0306,-20.5320,0.0000
172.2170,3,19.5727,-0.0311,-19.5727,0.0000
172.2170,4,20.4868,0.0085,-20.4868,0.0000
172.2170,5,19.5227,0.0119,-19.5227,0.0000
172.2170,6,20.6261,0.0516,-20.6260,0.0000
172.2170,7,19.6445,0.0406,-19.6444,0.0000
172.2330,0,20.7672,-0.1122,-20.7669,0.0000
172.2330,1,19.7798,-0.1103,-19.7795,0.0000
172.2330,2,20.5296,-0.0305,-20.5296,0.0000
172.2330,3,19.5703,-0.0310,-19.5703,0.0000
172.2330,4,20.4867,0.0089,-20.4867,0.0000
172.2330,5,19.5226,0.0123,-19.5226,0.0000
172.2330,6,20.6267,0.0505,-20.6266,0.0000
172.2330,7,19.6450,0.0396,-19.6450,0.0000
172.2500,0,20.7678,-0.1124,-20.7675,0.0000
172.2500,1,19.7804,-0.1105,-19.7801,0.0000
172.2500,2,20.5299,-0.0303,-20.5298,0.0000
172.2500,3,19.5706,-0.0308,-19.5706,0.0000
172.2500,4,20.4862,0.0093,-20.4862,0.0000
172.2500,5,19.5222,0.0128,-19.5222,0.0000
172.2500,6,20.6270,0.0494,-20.6270,0.0000
172.2500,7,19.6453,0.0386,-19.6453,0.0000
172.2690,0,20.7681,-0.1126,-20.7678,0.0000
172.2690,1,19.7806,-0.1108,-19.7803,0.0000
172.2690,2,20.5310,-0.0302,-20.5310,0.0000
172.2690,3,19.5717,-0.0307,-19.5717,0.0000
172.2690,4,20.4836,0.0098,-20.4836,0.0000
172.2690,5,19.5196,0.0132,-19.5196,0.0000
172.2690,6,20.6260,0.0479,-20.6259,0.0000
172.2690,7,19.6443,0.0377,-19.6443,0.0000
172.2870,0,20.7690,-0.1128,-20.7687,0.0000
172.2870,1,19.7815,-0.1110,-19.7812,0.0000
172.2870,2,20.5323,-0.0301,-20.5323,0.0000
172.2870,3,19.5730,-0.0306,-19.5730,0.0000
172.2870,4,20.4855,0.0103,-20.4855,0.0000
172.2870,5,19.5214,0.0137,-19.5214,0.0000
172.2870,6,20.6253,0.0466,-20.6253,0.0000
172.2870,7,19.6437,0.0369,-19.6437,0.0000
172.3040,0,20.7687,-0.1130,-20.7684,0.0000
172.3040,1,19.7813,-0.1112,-19.7810,0.0000
172.3040,2,20.5309,-0.0300,-20.5308,0.0000
172.3040,3,19.5716,-0.0305,-19.5716,0.0000
172.3040,4,20.4848,0.0107,-20.4848,0.0000
172.3040,5,19.5208,0.0141,-19.5208,0.0000
172.3040,6,20.6233,0.0455,-20.6233,0.0000
172.3040,7,19.6418,0.0358,-19.6417,0.0000
172.3190,0,20.7676,-0.1132,-20.7673,0.0000
172.3190,1,19.7802,-0.1114,-19.7799,0.0000
172.3190,2,20.5301,-0.0299,-20.5301,0.0000
172.3190,3,19.5709,-0.0304,-19.5708,0.0000
172.3190,4,20.4848,0.0111,-20.4848,0.0000
172.3190,5,19.5208,0.0145,-19.5208,0.0000
172.3190,6,20.6236,0.0448,-20.6236,0.0000
172.3190,7,19.6420,0.0348,-19.6420,0.0000
172.3340,0,20.7678,-0.1133,-20.7675,0.0000
172.3340,1,19.7804,-0.1115,-19.7801,0.0000
172.3340,2,20.5309,-0.0298,-20.5309,0.0000
172.3340,3,19.5717,-0.0303,-19.5717,0.0000
172.3340,4,20.4853,0.0115,-20.4853,0.0000
172.3340,5,19.5213,0.0149,-19.5213,0.0000
172.3340,6,20.6234,0.0440,-20.6233,0.0000
172.3340,7,19.6418,0.0337,-19.6417,0.0000
172.3510,0,20.7695,-0.1135,-20.7692,0.0000
172.3510,1,19.7821,-0.1118,-19.7818,0.0000
172.3510,2,20.5307,-0.0297,-20.5307,0.0000
172.3510,3,19.5714,-0.0302,-19.5714,0.0000
172.3510,4,20.4864,0.0120,-20.4864,0.0000
172.3510,5,19.5224,0.0153,-19.5223,0.0000
172.3510,6,20.6218,0.0430,-20.6217,0.0000
172.3510,7,19.6402,0.0328,-19.6402,0.0000
172.3690,0,20.7683,-0.1137,-20.7680,0.0000
172.3690,1,19.7808,-0.1120,-19.7805,0.0000
172.3690,2,20.5303,-0.0296,-20.5303,0.0000
172.3690,3,19.5711,-0.0301,-19.5710,0.0000
172.3690,4,20.4880,0.0124,-20.4880,0.0000
172.3690,5,19.5239,0.0158,-19.5239,0.0000
172.3690,6,20.6224,0.0419,-20.6224,0.0000
172.3690,7,19.6408,0.0318,-19.6408,0.0000
172.3860,0,20.7687,-0.1139,-20.7684,0.0000
172.3860,1,19.7813,-0.1122,-19.7810,0.0000
172.3860,2,20.5297,-0.0295,-20.5297,0.0000
172.3860,3,19.5704,-0.0300,-19.5704,0.0000
172.3860,4,20.4852,0.0129,-20.4852,0.0000
172.3860,5,19.5212,0.0162,-19.5212,0.0000
172.3860,6,20.6196,0.0409,-20.6196,0.0000
172.3860,7,19.6381,0.0309,-19.6381,0.0000
172.4020,0,20.7694,-0.1140,-20.7691,0.0000
172.4020,1,19.7819,-0.1124,-19.7816,0.0000
172.4020,2,20.5311,-0.0294,-20.5310,0.0000
172.4020,3,19.5718,-0.0299,-19.5718,0.0000
172.4020,4,20.4849,0.0133,-20.4849,0.0000
172.4020,5,19.5208,0.0166,-19.5208,0.0000
172.4020,6,20.6191,0.0399,-20.6191,0.0000
172.4020,7,19.6376,0.0300,-19.6375,0.0000
172.4190,0,20.7699,-0.1142,-20.7696,0.0000
172.4190,1,19.7824,-0.1126,-19.7821,0.0000
172.4190,2,20.5297,-0.0293,-20.5297,0.0000
172.4190,3,19.5705,-0.0298,-19.5705,0.0000
172.4190,4,20.4867,0.0137,-20.4867,0.0000
172.4190,5,19.5227,0.0170,-19.5226,0.0000
172.4190,6,20.6196,0.0389,-20.6196,0.0000
172.4190,7,19.6382,0.0291,-19.6381,0.0000
172.4360,0,20.7704,-0.1144,-20.7701,0.0000
172.4360,1,19.7829,-0.1128,-19.7826,0.0000
172.4360,2,20.5304,-0.0292,-20.5304,0.0000
172.4360,3,19.5711,-0.0297,-19.5711,0.0000
172.4360,4,20.4873,0.0142,-20.4873,0.0000
172.4360,5,19.5232,0.0174,-19.5232,0.0000
172.4360,6,20.6210,0.0378,-20.6210,0.0000
172.4360,7,19.6395,0.0283,-19.6394,0.0000
172.4530,0,20.7693,-0.1146,-20.7690,0.0000
172.4530,1,19.7818,-0.1130,-19.7815,0.0000
172.4530,2,20.5310,-0.0290,-20.5309,0.0000
172.4530,3,19.5717,-0.0296,-19.5716,0.0000
172.4530,4,20.4865,0.0146,-20.4865,0.0000
172.4530,5,19.5225,0.0179,-19.5225,0.0000
172.4530,6,20.6177,0.0367,-20.6177,0.0000
172.4530,7,19.6363,0.0277,-19.6363,0.0000
172.4680,0,20.7709,-0.1148,-20.7706,0.0000
172.4680,1,19.7834,-0.1132,-19.7830,0.0000
172.4680,2,20.5296,-0.0289,-20.5295,0.0000
172.4680,3,19.5703,-0.0295,-19.5703,0.0000
172.4680,4,20.4875,0.0150,-20.4875,0.0000
172.4680,5,19.5234,0.0183,-19.5234,0.0000
172.4680,6,20.6186,0.0359,-20.6186,0.0000
172.4680,7,19.6371,0.0269,-19.6371,0.0000
172.4840,0,20.7720,-0.1149,-20.7716,0.0000
172.4840,1,19.7844,-0.1134,-19.7841,0.0000
172.4840,2,20.5283,-0.0288,-20.5283,0.0000
172.4840,3,19.5691,-0.0294,-19.5691,0.0000
172.4840,4,20.4860,0.0154,-20.4860,0.0000
172.4840,5,19.5220,0.0187,-19.5220,0.0000
172.4840,6,20.6182,0.0351,-20.6181,0.0000
172.4840,7,19.6367,0.0260,-19.6367,0.0000
172.5000,0,20.7710,-0.1151,-20.7707,0.0000
172.5000,1,19.7835,-0.1135,-19.7832,0.0000
172.5000,2,20.5296,-0.0287,-20.5296,0.0000
172.5000,3,19.5704,-0.0293,-19.5703,0.0000
172.5000,4,20.4860,0.0158,-20.4860,0.0000
172.5000,5,19.5219,0.0191,-19.5219,0.0000
172.5000,6,20.6176,0.0342,-20.6175,0.0000
172.5000,7,19.6361,0.0253,-19.6361,0.0000
172.5180,0,20.7708,-0.1153,-20.7705,0.0000
172.5180,1,19.7833,-0.1138,-19.7830,0.0000
172.5180,2,20.5288,-0.0286,-20.5288,0.0000
172.5180,3,19.5696,-0.0291,-19.5696,0.0000
172.5180,4,20.4856,0.0163,-20.4856,0.0000
172.5180,5,19.5215,0.0195,-19.5215,0.0000
172.5180,6,20.6191,0.0332,-20.6191,0.0000
172.5180,7,19.6376,0.0244,-19.6376,0.0000
172.5340,0,20.7722,-0.1155,-20.7719,0.0000
172.5340,1,19.7847,-0.1140,-19.7844,0.0000
172.5340,2,20.5291,-0.0285,-20.5291,0.0000
172.5340,3,19.5699,-0.0290,-19.5699,0.0000
172.5340,4,20.4863,0.0167,-20.4863,0.0000
172.5340,5,19.5223,0.0199,-19.5222,0.0000
172.5340,6,20.6144,0.0323,-20.6144,0.0000
172.5340,7,19.6330,0.0238,-19.6330,0.0000
172.5500,0,20.7720,-0.1156,-20.7717,0.0000
172.5500,1,19.7844,-0.1142,-19.7841,0.0000
172.5500,2,20.5294,-0.0284,-20.5294,0.0000
172.5500,3,19.5702,-0.0289,-19.5701,0.0000
172.5500,4,20.4877,0.0171,-20.4877,0.0000
172.5500,5,19.5236,0.0203,-19.5236,0.0000
172.5500,6,20.6157,0.0313,-20.6157,0.0000
172.5500,7,19.6342,0.0233,-19.6342,0.0000
172.5670,0,20.7715,-0.1158,-20.7712,0.0000
172.5670,1,19.7840,-0.1143,-19.7836,0.0000
172.5670,2,20.5290,-0.0283,-20.5290,0.0000
172.5670,3,19.5697,-0.0288,-19.5697,0.0000
172.5670,4,20.4868,0.0176,-20.4868,0.0000
172.5670,5,19.5227,0.0208,-19.5227,0.0000
172.5670,6,20.6177,0.0305,-20.6177,0.0000
172.5670,7,19.6362,0.0224,-19.6362,0.0000
172.5860,0,20.7727,-0.1160,-20.7723,0.0000
172.5860,1,19.7851,-0.1146,-19.7847,0.0000
172.5860,2,20.5300,-0.0282,-20.5300,0.0000
172.5860,3,19.5707,-0.0287,-19.5707,0.0000
172.5860,4,20.4878,0.0181,-20.4878,0.0000
172.5860,5,19.5237,0.0212,-19.5237,0.0000
172.5860,6,20.6166,0.0297,-20.6165,0.0000
172.5860,7,19.6351,0.0216,-19.6351,0.0000
172.6030,0,20.7733,-0.1162,-20.7730,0.0000
172.6030,1,19.7857,-0.1148,-19.7854,0.0000
172.6030,2,20.5292,-0.0281,-20.5292,0.0000
172.6030,3,19.5700,-0.0286,-19.5699,0.0000
172.6030,4,20.4875,0.0185,-20.4875,0.0000
172.6030,5,19.5234,0.0217,-19.5234,0.0000
172.6030,6,20.6143,0.0288,-20.6143,0.0000
172.6030,7,19.6330,0.0210,-19.6330,0.0000
172.6190,0,20.7741,-0.1164,-20.7738,0.0000
172.6190,1,19.7865,-0.1150,-19.7862,0.0000
172.6190,2,20.5284,-0.0280,-20.5284,0.0000
172.6190,3,19.5691,-0.0285,-19.5691,0.0000
172.6190,4,20.4880,0.0189,-20.4879,0.0000
172.6190,5,19.5239,0.0221,-19.5239,0.0000
172.6190,6,20.6148,0.0280,-20.6148,0.0000
172.6190,7,19.6334,0.0204,-19.6334,0.0000
172.6370,0,20.7745,-0.1166,-20.7741,0.0000
172.6370,1,19.7869,-0.1152,-19.7865,0.0000
172.6370,2,20.5284,-0.0278,-20.5284,0.0000
172.6370,3,19.5692,-0.0284,-19.5692,0.0000
172.6370,4,20.4874,0.0194,-20.4874,0.0000
172.6370,5,19.5233,0.0225,-19.5233,0.0000
172.6370,6,20.6168,0.0270,-20.6168,0.0000
172.6370,7,19.6354,0.0199,-19.6354,0.0000
172.6530,0,20.7748,-0.1167,-20.7745,0.0000
172.6530,1,19.7873,-0.1154,-19.7869,0.0000
172.6530,2,20.5288,-0.0277,-20.5288,0.0000
172.6530,3,19.5696,-0.0283,-19.5695,0.0000
172.6530,4,20.4891,0.0198,-20.4891,0.0000
172.6530,5,19.5250,0.0229,-19.5250,0.0000
172.6530,6,20.6165,0.0263,-20.6164,0.0000
172.6530,7,19.6350,0.0192,-19.6350,0.0000
172.6670,0,20.7755,-0.1169,-20.7751,0.0000
172.6670,1,19.7879,-0.1156,-19.7875,0.0000
172.6670,2,20.5277,-0.0276,-20.5277,0.0000
172.6670,3,19.5685,-0.0282,-19.5685,0.0000
172.6670,4,20.4872,0.0202,-20.4872,0.0000
172.6670,5,19.5231,0.0233,-19.5231,0.0000
172.6670,6,20.6156,0.0258,-20.6156,0.0000
172.6670,7,19.6342,0.0186,-19.6342,0.0000
172.6860,0,20.7762,-0.1171,-20.7758,0.0000
172.6860,1,19.7885,-0.1158,-19.7882,0.0000
172.6860,2,20.5286,-0.0275,-20.5286,0.0000
172.6860,3,19.5694,-0.0281,-19.5693,0.0000
172.6860,4,20.4898,0.0235,-20.4898,0.0000
172.6860,5,19.5257,0.0188,-19.5256,0.0000
172.6860,6,20.6141,0.0222,-20.6141,0.0000
172.6860,7,19.6328,0.0229,-19.6327,0.0000
172.7000,0,20.7758,-0.1172,-20.7755,0.0000
172.7000,1,19.7882,-0.1160,-19.7879,0.0000
172.7000,2,20.5283,-0.0274,-20.5283,0.0000
172.7000,3,19.5691,-0.0280,-19.5691,0.0000
172.7000,4,20.4895,0.0230,-20.4894,0.0000
172.7000,5,19.5253,0.0181,-19.5253,0.0000
172.7000,6,20.6164,0.0224,-20.6164,0.0000
172.7000,7,19.6350,0.0235,-19.6350,0.0000
172.7180,0,20.7763,-0.1174,-20.7759,0.0000
172.7180,1,19.7886,-0.1162,-19.7883,0.0000
172.7180,2,20.5293,-0.0273,-20.5292,0.0000
172.7180,3,19.5700,-0.0279,-19.5700,0.0000
172.7180,4,20.4885,0.0225,-20.4885,0.0000
172.7180,5,19.5243,0.0172,-19.5243,0.0000
172.7180,6,20.6134,0.0227,-20.6134,0.0000
172.7180,7,19.6321,0.0243,-19.6321,0.0000
172.7340,0,20.7774,-0.1176,-20.7771,0.0000
172.7340,1,19.7897,-0.1164,-19.7894,0.0000
172.7340,2,20.5290,-0.0272,-20.5290,0.0000
172.7340,3,19.5698,-0.0278,-19.5698,0.0000
172.7340,4,20.4867,0.0220,-20.4867,0.0000
172.7340,5,19.5227,0.0163,-19.5226,0.0000
172.7340,6,20.6148,0.0232,-20.6148,0.0000
172.7340,7,19.6334,0.0247,-19.6333,0.0000
172.7510,0,20.7766,-0.1178,-20.7763,0.0000
172.7510,1,19.7890,-0.1166,-19.7887,0.0000
172.7510,2,20.5290,-0.0271,-20.5290,0.0000
172.7510,3,19.5698,-0.0277,-19.5698,0.0000
172.7510,4,20.4876,0.0215,-20.4876,0.0000
172.7510,5,19.5235,0.0154,-19.5235,0.0000
172.7510,6,20.6152,0.0239,-20.6152,0.0000
172.7510,7,19.6338,0.0250,-19.6338,0.0000
172.7670,0,20.7772,-0.1179,-20.7768,0.0000
172.7670,1,19.7895,-0.1168,-19.7891,0.0000
172.7670,2,20.5290,-0.0270,-20.5290,0.0000
172.7670,3,19.5698,-0.0276,-19.5698,0.0000
172.7670,4,20.4873,0.0210,-20.4873,0.0000
172.7670,5,19.5233,0.0146,-19.5233,0.0000
172.7670,6,20.6168,0.0245,-20.6168,0.0000
172.7670,7,19.6354,0.0254,-19.6354,0.0000
172.7840,0,20.7785,-0.1181,-20.7781,0.0000
172.7840,1,19.7908,-0.1170,-19.7904,0.0000
172.7840,2,20.5275,-0.0269,-20.5275,0.0000
172.7840,3,19.5684,-0.0275,-19.5684,0.0000
172.7840,4,20.4883,0.0205,-20.4883,0.0000
172.7840,5,19.5242,0.0137,-19.5242,0.0000
172.7840,6,20.6171,0.0250,-20.6171,0.0000
172.7840,7,19.6357,0.0259,-19.6357,0.0000
172.8010,0,20.7748,-0.1183,-20.7745,0.0000
172.8010,1,19.7872,-0.1172,-19.7869,0.0000
172.8010,2,20.5271,-0.0268,-20.5271,0.0000
172.8010,3,19.5679,-0.0273,-19.5679,0.0000
172.8010,4,20.4875,0.0200,-20.4875,0.0000
172.8010,5,19.5234,0.0127,-19.5234,0.0000
172.8010,6,20.6153,0.0256,-20.6153,0.0000
172.8010,7,19.6339,0.0265,-19.6339,0.0000
172.8160,0,20.7754,-0.1184,-20.7750,0.0000
172.8160,1,19.7877,-0.1174,-19.7874,0.0000
172.8160,2,20.5258,-0.0267,-20.5258,0.0000
172.8160,3,19.5666,-0.0272,-19.5666,0.0000
172.8160,4,20.4851,0.0195,-20.4851,0.0000
172.8160,5,19.5211,0.0119,-19.5211,0.0000
172.8160,6,20.6155,0.0260,-20.6155,0.0000
172.8160,7,19.6341,0.0270,-19.6341,0.0000
172.8340,0,20.7786,-0.1186,-20.7783,0.0000
172.8340,1,19.7909,-0.1176,-19.7906,0.0000
172.8340,2,20.5303,-0.0266,-20.5303,0.0000
172.8340,3,19.5711,-0.0271,-19.5710,0.0000
172.8340,4,20.4875,0.0187,-20.4875,0.0000
172.8340,5,19.5234,0.0112,-19.5234,0.0000
172.8340,6,20.6165,0.0265,-20.6164,0.0000
172.8340,7,19.6350,0.0276,-19.6350,0.0000
172.8500,0,20.7789,-0.1188,-20.7786,0.0000
172.8500,1,19.7912,-0.1178,-19.7909,0.0000
172.8500,2,20.5307,-0.0265,-20.5307,0.0000
172.8500,3,19.5714,-0.0270,-19.5714,0.0000
172.8500,4,20.4861,0.0178,-20.4861,0.0000
172.8500,5,19.5220,0.0107,-19.5220,0.0000
172.8500,6,20.6164,0.0270,-20.6164,0.0000
172.8500,7,19.6350,0.0281,-19.6350,0.0000
172.8690,0,20.7789,-0.1190,-20.7786,0.0000
172.8690,1,19.7912,-0.1180,-19.7909,0.0000
172.8690,2,20.5298,-0.0263,-20.5298,0.0000
172.8690,3,19.5705,-0.0269,-19.5705,0.0000
172.8690,4,20.4878,0.0168,-20.4878,0.0000
172.8690,5,19.5237,0.0101,-19.5237,0.0000
172.8690,6,20.6166,0.0276,-20.6166,0.0000
172.8690,7,19.6352,0.0286,-19.6351,0.0000
172.8850,0,20.7793,-0.1192,-20.7790,0.0000
172.8850,1,19.7916,-0.1182,-19.7913,0.0000
172.8850,2,20.5298,-0.0262,-20.5298,0.0000
172.8850,3,19.5705,-0.0268,-19.5705,0.0000
172.8850,4,20.4854,0.0160,-20.4854,0.0000
172.8850,5,19.5214,0.0096,-19.5214,0.0000
172.8850,6,20.6182,0.0281,-20.6181,0.0000
172.8850,7,19.6367,0.0291,-19.6367,0.0000
172.9010,0,20.7782,-0.1194,-20.7778,0.0000
172.9010,1,19.7905,-0.1184,-19.7902,0.0000
172.9010,2,20.5308,-0.0261,-20.5308,0.0000
172.9010,3,19.5715,-0.0267,-19.5715,0.0000
172.9010,4,20.4854,0.0151,-20.4854,0.0000
172.9010,5,19.5214,0.0091,-19.5214,0.0000
172.9010,6,20.6179,0.0286,-20.6179,0.0000
172.9010,7,19.6365,0.0295,-19.6364,0.0000
172.9170,0,20.7805,-0.1195,-20.7801,0.0000
172.9170,1,19.7927,-0.1186,-19.7924,0.0000
