Timp,ID_Corp,PozitieX,PozitieY,UnghiPhi,VitezaX,VitezaY,VitezaOmega,AcceleratieX,AcceleratieY,AcceleratieEpsilon
0.470000,3,8.237919,2.157209,-0.000385,-0.007591,0.003417,-0.000317,0.000000,0.000000,0.000000
0.479000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.479000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.479000,3,8.237850,2.157196,-0.000388,-0.007591,0.003417,-0.000317,0.000000,0.000000,0.000000
0.487000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.487000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.487000,3,8.237789,2.157184,-0.000390,-0.007591,0.003418,-0.000317,0.000000,0.000000,0.000000
0.495000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.495000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.495000,3,8.237728,2.157173,-0.000393,-0.007591,0.003418,-0.000317,0.000000,0.000000,0.000000
0.504000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.504000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.504000,3,8.237659,2.157160,-0.000396,-0.007591,0.003418,-0.000316,0.000000,0.000000,0.000000
0.512000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.512000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.512000,3,8.237598,2.157149,-0.000398,-0.007591,0.003418,-0.000316,0.000000,0.000000,0.000000
0.521000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.521000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.521000,3,8.237530,2.157136,-0.000401,-0.007591,0.003418,-0.000316,0.000000,0.000000,0.000000
0.529000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.529000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.529000,3,8.237469,2.157124,-0.000404,-0.007591,0.003418,-0.000316,0.000000,0.000000,0.000000
0.537000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.537000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.537000,3,8.237408,2.157113,-0.000406,-0.007591,0.003419,-0.000316,0.000000,0.000000,0.000000
0.546000,1,4.924597,0.865031,0.173881,-0.000623,0.003544,0.000720,0.000000,0.000000,0.000000
0.546000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.546000,3,8.237339,2.157100,-0.000409,-0.007591,0.003419,-0.000316,0.000000,0.000000,0.000000
0.554000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.554000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.554000,3,8.237278,2.157089,-0.000412,-0.007591,0.003419,-0.000316,0.000000,0.000000,0.000000
0.562000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.562000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.562000,3,8.237217,2.157077,-0.000414,-0.007591,0.003419,-0.000316,0.000000,0.000000,0.000000
0.572000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.572000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.572000,3,8.237141,2.157063,-0.000417,-0.007591,0.003419,-0.000316,0.000000,0.000000,0.000000
0.580000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.580000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.580000,3,8.237080,2.157051,-0.000420,-0.007591,0.003419,-0.000316,0.000000,0.000000,0.000000
0.587000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.587000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.587000,3,8.237026,2.157041,-0.000422,-0.007591,0.003419,-0.000316,0.000000,0.000000,0.000000
0.595000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.595000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.595000,3,8.236965,2.157030,-0.000424,-0.007591,0.003420,-0.000316,0.000000,0.000000,0.000000
0.604000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
0.604000,2,7.908846,0.641889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.604000,3,8.236897,2.157017,-0.000427,-0.007591,0.003420,-0.000316,0.000000,0.000000,0.000000
0.612000,1,4.924597,0.865031,0.173881,-0.000623,0.003545,0.000720,0.000000,0.000000,0.000000
